unique_id,len_total,len_train,len_test,strictly_positive,white_noise,lowercase_d,uppercase_d,seasonality_present,candidate_sps,significant_sps,all_sps,primary_sp,significant_sps_no_harmonics,all_sps_no_harmonics,primary_sp_no_harmonics,time_taken
H402,1008,960,48,True,No,0,0,True,"[2, 24, 23, 25, 3, 22, 48, 26, 47, 49, 46, 21, 50, 27, 4, 45, 20, 51, 28, 5, 44]","[2, 24, 23, 25, 3, 22, 48, 26, 47, 49, 46, 21, 50, 27, 4, 45, 20, 51, 28, 5, 44]",[2],2,"[50, 48, 46, 51, 44, 26, 47, 49, 21, 27, 45, 20, 28]",[50],50,8.6808
H403,1008,960,48,True,No,0,2,True,"[2, 24, 23, 25, 22, 3, 48, 26, 47, 49, 21, 46, 50, 27, 4, 45, 20, 51, 28, 5]","[2, 24, 23, 25, 22, 3, 48, 26, 47, 49, 21, 46, 50, 27, 4, 45, 20, 51, 28, 5]",[2],2,"[50, 48, 46, 22, 51, 26, 47, 49, 21, 27, 45, 20, 28]",[50],50,9.0199
H404,1008,960,48,True,No,0,0,True,"[24, 25, 23, 2, 48, 3, 22, 49, 47, 4, 26]","[24, 25, 23, 2, 48, 3, 22, 49, 47, 4, 26]",[24],24,"[48, 25, 23, 22, 49, 47, 26]",[48],48,9.4318
H405,1008,960,48,True,No,0,0,True,"[24, 23, 2, 25, 48, 47, 49, 22, 26, 3, 46, 50, 21, 27, 4, 45, 51, 20, 28]","[24, 23, 2, 25, 48, 47, 49, 22, 26, 3, 46, 50, 21, 27, 4, 45, 51, 20, 28]",[24],24,"[48, 46, 50, 47, 49, 22, 26, 51, 21, 27, 45, 20, 28]",[48],48,8.7685
H406,1008,960,48,True,No,0,0,True,"[24, 2, 23, 25, 48, 22, 47, 49, 26, 3, 46, 21, 50, 27, 4, 45, 20, 51, 28, 5]","[24, 2, 23, 25, 48, 22, 47, 49, 26, 3, 46, 21, 50, 27, 4, 45, 20, 51, 28, 5]",[24],24,"[48, 50, 46, 22, 47, 49, 26, 51, 21, 27, 45, 20, 28]",[48],48,8.5691
H407,1008,960,48,True,No,0,0,True,"[24, 23, 25, 2, 48, 47, 22, 49, 26, 3, 46, 50, 21, 27, 4, 45, 51, 20]","[24, 23, 25, 2, 48, 47, 22, 49, 26, 3, 46, 50, 21, 27, 4, 45, 51, 20]",[24],24,"[48, 46, 50, 47, 22, 49, 26, 51, 21, 27, 45, 20]",[48],48,8.9012
H408,1008,960,48,True,No,0,0,True,"[2, 3, 24, 23, 25, 22, 48, 26, 47, 49, 4, 21, 46, 50, 27, 45, 20, 51, 5, 28, 44, 52, 19]","[2, 3, 24, 23, 25, 22, 48, 26, 47, 49, 4, 21, 46, 50, 27, 45, 20, 51, 5, 28, 44, 52, 19]",[2],2,"[52, 51, 48, 46, 50, 44, 47, 49, 21, 27, 45, 20, 28, 19]",[52],52,9.1994
H409,1008,960,48,True,No,0,0,True,"[24, 23, 25, 2, 48, 47, 22, 49, 26, 3, 46, 50, 21, 27, 4, 45, 51, 20]","[24, 23, 25, 2, 48, 47, 22, 49, 26, 3, 46, 50, 21, 27, 4, 45, 51, 20]",[24],24,"[48, 46, 50, 47, 22, 49, 26, 51, 21, 27, 45, 20]",[48],48,8.7107
H41,748,700,48,True,No,0,0,True,"[2, 24, 23, 3, 25, 22, 26, 21, 4, 48, 47, 49, 27, 46, 20, 50, 5, 45, 28, 19, 51]","[2, 24, 23, 3, 25, 22, 26, 21, 4, 48, 47, 49, 27, 46, 20, 50, 5, 45, 28, 19, 51]",[2],2,"[50, 48, 46, 51, 22, 26, 21, 47, 49, 27, 20, 45, 28, 19]",[50],50,6.8178
H410,1008,960,48,True,No,0,0,True,"[24, 23, 25, 2, 48, 47, 49, 22, 26, 3, 46, 50, 21, 27, 45, 4]","[24, 23, 25, 2, 48, 47, 49, 22, 26, 3, 46, 50, 21, 27, 45, 4]",[24],24,"[48, 46, 50, 47, 49, 22, 26, 21, 27, 45]",[48],48,8.5731
H411,1008,960,48,True,No,0,0,True,"[24, 23, 25, 2, 48, 22, 47, 49, 26, 3, 46, 21, 50, 4, 27, 20, 45]","[24, 23, 25, 2, 48, 22, 47, 49, 26, 3, 46, 21, 50, 4, 27, 20, 45]",[24],24,"[48, 46, 50, 22, 47, 49, 26, 21, 27, 20, 45]",[48],48,9.1725
H412,1008,960,48,True,No,0,0,True,"[24, 23, 25, 48, 2, 47, 49, 22, 26, 3, 46, 50, 21, 27, 4, 45]","[24, 23, 25, 48, 2, 47, 49, 22, 26, 3, 46, 50, 21, 27, 4, 45]",[24],24,"[48, 46, 50, 47, 49, 22, 26, 21, 27, 45]",[48],48,8.6858
H413,1008,960,48,True,No,0,0,True,"[2, 24, 23, 25, 3, 22, 26, 48, 47, 49, 21, 46, 4, 50, 27, 45, 20, 51, 28, 5, 44]","[2, 24, 23, 25, 3, 22, 26, 48, 47, 49, 21, 46, 4, 50, 27, 45, 20, 51, 28, 5, 44]",[2],2,"[50, 48, 46, 51, 44, 26, 47, 49, 21, 27, 45, 20, 28]",[50],50,8.5342
H414,1008,960,48,True,No,0,0,True,"[2, 3, 4, 23, 24, 22, 25, 21, 5, 26, 20, 48, 27, 47, 49, 46, 6, 50, 19, 45]","[2, 3, 4, 23, 24, 22, 25, 21, 5, 26, 20, 48, 27, 47, 49, 46, 6, 50, 19, 45]",[2],2,"[50, 48, 46, 22, 21, 26, 20, 27, 47, 49, 19, 45]",[50],50,8.5252
H42,748,700,48,True,No,0,0,True,"[2, 24, 23, 3, 25, 22, 26, 48, 47, 21, 49, 4, 46, 27, 50, 20, 45, 51, 5, 28, 44, 19]","[2, 24, 23, 3, 25, 22, 26, 48, 47, 21, 49, 4, 46, 27, 50, 20, 45, 51, 5, 28, 44, 19]",[2],2,"[50, 48, 46, 51, 44, 26, 47, 21, 49, 27, 20, 45, 28, 19]",[50],50,6.8577
H43,748,700,48,True,No,1,0,True,"[2, 24, 23, 25, 3, 22, 48, 26, 47, 49, 21, 46, 4, 50, 27, 45, 20, 51, 28, 5]","[2, 24, 23, 25, 3, 22, 48, 26, 47, 49, 21, 46, 4, 50, 27, 45, 20, 51, 28, 5]",[2],2,"[50, 48, 46, 51, 22, 26, 47, 49, 21, 27, 45, 20, 28]",[50],50,7.4541
H44,748,700,48,True,No,0,0,True,"[2, 24, 23, 3, 25, 22, 26, 48, 21, 47, 4, 49, 27, 46, 50, 20, 45, 5, 51, 28]","[2, 24, 23, 3, 25, 22, 26, 48, 21, 47, 4, 49, 27, 46, 50, 20, 45, 5, 51, 28]",[2],2,"[50, 48, 46, 51, 22, 26, 21, 47, 49, 27, 20, 45, 28]",[50],50,6.8327
H45,748,700,48,True,No,1,0,True,"[24, 2, 23, 25, 48, 3, 22, 47, 26, 49, 21, 4, 46, 50, 27, 20, 45, 51, 28, 5]","[24, 2, 23, 25, 48, 3, 22, 47, 26, 49, 21, 4, 46, 50, 27, 20, 45, 51, 28, 5]",[24],24,"[48, 50, 46, 51, 22, 47, 26, 49, 21, 27, 20, 45, 28]",[48],48,7.2965
H46,748,700,48,True,No,0,0,True,"[2, 24, 3, 23, 25, 22, 26, 48, 47, 49, 4, 21, 46, 50, 27, 45, 20, 51, 5, 28]","[2, 24, 3, 23, 25, 22, 26, 48, 47, 49, 4, 21, 46, 50, 27, 45, 20, 51, 5, 28]",[2],2,"[50, 48, 51, 46, 22, 26, 47, 49, 21, 27, 45, 20, 28]",[50],50,6.5206
H47,748,700,48,True,No,1,0,True,"[24, 2, 23, 25, 48, 3, 22, 47, 26, 49, 21, 4, 46, 50, 27, 20, 45, 51, 28, 5]","[24, 2, 23, 25, 48, 3, 22, 47, 26, 49, 21, 4, 46, 50, 27, 20, 45, 51, 28, 5]",[24],24,"[48, 50, 46, 51, 22, 47, 26, 49, 21, 27, 20, 45, 28]",[48],48,7.1519
H48,748,700,48,True,No,0,0,True,"[2, 24, 23, 3, 25, 22, 26, 48, 21, 47, 4, 49, 46, 27, 50, 20, 45, 5, 51, 28]","[2, 24, 23, 3, 25, 22, 26, 48, 21, 47, 4, 49, 46, 27, 50, 20, 45, 5, 51, 28]",[2],2,"[50, 48, 46, 51, 22, 26, 21, 47, 49, 27, 20, 45, 28]",[50],50,7.0452
H49,748,700,48,True,No,0,0,True,"[2, 24, 23, 3, 25, 22, 26, 48, 21, 47, 4, 49, 46, 27, 50, 20, 45, 5, 51, 28]","[2, 24, 23, 3, 25, 22, 26, 48, 21, 47, 4, 49, 46, 27, 50, 20, 45, 5, 51, 28]",[2],2,"[50, 48, 46, 51, 22, 26, 21, 47, 49, 27, 20, 45, 28]",[50],50,6.9085
H5,748,700,48,True,No,0,0,True,"[2, 3, 24, 23, 22, 25, 26, 21, 4, 48, 47, 49, 27, 20, 46, 50, 5, 45, 28, 19, 51, 44]","[2, 3, 24, 23, 22, 25, 26, 21, 4, 48, 47, 49, 27, 20, 46, 50, 5, 45, 28, 19, 51, 44]",[2],2,"[50, 51, 48, 46, 44, 26, 21, 47, 49, 27, 20, 45, 28, 19]",[50],50,6.9803
H50,748,700,48,True,No,1,0,True,"[2, 24, 23, 25, 3, 22, 48, 26, 47, 49, 21, 4, 46, 27, 50, 45, 20, 51, 5, 28]","[2, 24, 23, 25, 3, 22, 48, 26, 47, 49, 21, 4, 46, 27, 50, 45, 20, 51, 5, 28]",[2],2,"[50, 48, 46, 51, 22, 26, 47, 49, 21, 27, 45, 20, 28]",[50],50,7.0222
H51,748,700,48,True,No,1,0,True,"[2, 24, 23, 25, 3, 22, 48, 26, 49, 47, 21, 46, 4, 50, 27, 45, 20, 51, 28, 5, 44]","[2, 24, 23, 25, 3, 22, 48, 26, 49, 47, 21, 46, 4, 50, 27, 45, 20, 51, 28, 5, 44]",[2],2,"[50, 48, 46, 51, 44, 26, 49, 47, 21, 27, 45, 20, 28]",[50],50,7.5219
H52,748,700,48,True,No,0,0,True,"[2, 24, 23, 3, 25, 22, 26, 48, 21, 47, 49, 4, 46, 27, 50, 20, 45, 5, 51, 28, 44, 19]","[2, 24, 23, 3, 25, 22, 26, 48, 21, 47, 49, 4, 46, 27, 50, 20, 45, 5, 51, 28, 44, 19]",[2],2,"[50, 48, 46, 51, 44, 26, 21, 47, 49, 27, 20, 45, 28, 19]",[50],50,6.9554
H53,748,700,48,True,No,0,0,True,"[2, 24, 3, 23, 25, 22, 26, 48, 4, 21, 47, 49, 27, 46, 50, 20, 45, 5, 51, 28]","[2, 24, 3, 23, 25, 22, 26, 48, 4, 21, 47, 49, 27, 46, 50, 20, 45, 5, 51, 28]",[2],2,"[50, 48, 51, 46, 22, 26, 21, 47, 49, 27, 20, 45, 28]",[50],50,6.735
H54,748,700,48,True,No,0,0,True,"[2, 3, 23, 24, 22, 25, 21, 4, 26, 48, 47, 20, 27, 49, 46, 5, 50, 45, 19, 28, 51, 44, 6]","[2, 3, 23, 24, 22, 25, 21, 4, 26, 48, 47, 20, 27, 49, 46, 5, 50, 45, 19, 28, 51, 44, 6]",[2],2,"[50, 51, 46, 48, 44, 21, 26, 47, 20, 27, 49, 45, 19, 28]",[50],50,6.9155
H55,748,700,48,True,No,0,0,True,"[2, 24, 23, 3, 25, 22, 26, 21, 48, 4, 47, 49, 27, 46, 20, 50, 45, 5, 28, 51, 19]","[2, 24, 23, 3, 25, 22, 26, 21, 48, 4, 47, 49, 27, 46, 20, 50, 45, 5, 28, 51, 19]",[2],2,"[50, 48, 46, 51, 22, 26, 21, 47, 49, 27, 20, 45, 28, 19]",[50],50,7.2686
H56,748,700,48,True,No,1,0,True,"[2, 24, 23, 25, 3, 22, 48, 26, 47, 49, 21, 46, 4, 50, 27, 45, 20, 51, 28, 5]","[2, 24, 23, 25, 3, 22, 48, 26, 47, 49, 21, 46, 4, 50, 27, 45, 20, 51, 28, 5]",[2],2,"[50, 48, 46, 51, 22, 26, 47, 49, 21, 27, 45, 20, 28]",[50],50,6.9275
H57,748,700,48,True,No,1,0,True,"[2, 24, 23, 25, 3, 22, 48, 26, 47, 49, 21, 46, 4, 50, 27, 45, 20, 51, 28, 5]","[2, 24, 23, 25, 3, 22, 48, 26, 47, 49, 21, 46, 4, 50, 27, 45, 20, 51, 28, 5]",[2],2,"[50, 48, 46, 51, 22, 26, 47, 49, 21, 27, 45, 20, 28]",[50],50,7.4531
H58,748,700,48,True,No,1,0,True,"[24, 48, 23]","[24, 48, 23]",[24],24,"[48, 23]",[48],48,7.2765
H59,748,700,48,True,No,0,0,True,"[2, 24, 23, 3, 25, 22, 26, 48, 47, 21, 4, 49, 46, 27, 50, 20, 45, 5, 51, 28]","[2, 24, 23, 3, 25, 22, 26, 48, 47, 21, 4, 49, 46, 27, 50, 20, 45, 5, 51, 28]",[2],2,"[50, 48, 46, 51, 22, 26, 47, 21, 49, 27, 20, 45, 28]",[50],50,6.9813
H6,748,700,48,True,No,0,0,True,"[2, 24, 23, 3, 25, 22, 26, 21, 48, 47, 4, 49, 27, 46, 50, 20, 45, 5, 28, 51]","[2, 24, 23, 3, 25, 22, 26, 21, 48, 47, 4, 49, 27, 46, 50, 20, 45, 5, 28, 51]",[2],2,"[50, 48, 46, 51, 22, 26, 21, 47, 49, 27, 20, 45, 28]",[50],50,7.116
H60,748,700,48,True,No,0,0,True,"[2, 3, 24, 23, 25, 22, 26, 4, 21, 48, 47, 49, 27, 46, 50, 20, 5, 45, 51, 28, 19]","[2, 3, 24, 23, 25, 22, 26, 4, 21, 48, 47, 49, 27, 46, 50, 20, 5, 45, 51, 28, 19]",[2],2,"[50, 51, 48, 46, 22, 26, 21, 47, 49, 27, 20, 45, 28, 19]",[50],50,6.74
H61,748,700,48,True,No,1,0,True,"[24, 23, 2, 25, 48, 22, 47, 3, 49, 26, 46, 21, 50, 27, 4, 45, 20, 51]","[24, 23, 2, 25, 48, 22, 47, 3, 49, 26, 46, 21, 50, 27, 4, 45, 20, 51]",[24],24,"[48, 46, 50, 22, 47, 51, 49, 26, 21, 27, 45, 20]",[48],48,7.0182
H62,748,700,48,True,No,1,0,True,"[24, 48, 23, 25, 2, 47, 49, 22, 26, 3, 21, 50, 27, 4, 46, 45, 20, 51, 5]","[24, 48, 23, 25, 2, 47, 49, 22, 26, 3, 21, 50, 27, 4, 46, 45, 20, 51, 5]",[24],24,"[48, 46, 50, 47, 49, 22, 26, 51, 21, 27, 45, 20]",[48],48,7.3354
H63,748,700,48,True,No,1,0,True,"[24, 23, 25, 48, 2, 47, 26, 22, 49, 50, 3, 46, 27, 21, 4, 20, 51, 45, 28, 5]","[24, 23, 25, 48, 2, 47, 26, 22, 49, 50, 3, 46, 27, 21, 4, 20, 51, 45, 28, 5]",[24],24,"[48, 46, 50, 47, 26, 22, 49, 51, 27, 21, 20, 45, 28]",[48],48,7.6017
H64,748,700,48,True,No,0,0,True,"[2, 24, 23, 3, 25, 22, 26, 21, 48, 47, 4, 49, 46, 27, 50, 20, 45, 5, 51, 28, 19]","[2, 24, 23, 3, 25, 22, 26, 21, 48, 47, 4, 49, 46, 27, 50, 20, 45, 5, 51, 28, 19]",[2],2,"[50, 48, 46, 51, 22, 26, 21, 47, 49, 27, 20, 45, 28, 19]",[50],50,6.8756
H65,748,700,48,True,No,1,0,True,"[24, 23, 2, 25, 48, 22, 47, 49, 26, 3, 46, 21, 50, 27, 45, 4, 51, 20]","[24, 23, 2, 25, 48, 22, 47, 49, 26, 3, 46, 21, 50, 27, 45, 4, 51, 20]",[24],24,"[48, 46, 50, 22, 47, 49, 26, 51, 21, 27, 45, 20]",[48],48,7.3444
H66,748,700,48,True,No,0,0,True,"[2, 3, 24, 23, 25, 22, 26, 21, 4, 48, 47, 49, 27, 46, 20, 50, 5, 45, 28, 19, 51, 44]","[2, 3, 24, 23, 25, 22, 26, 21, 4, 48, 47, 49, 27, 46, 20, 50, 5, 45, 28, 19, 51, 44]",[2],2,"[50, 51, 48, 46, 44, 26, 21, 47, 49, 27, 20, 45, 28, 19]",[50],50,7.0302
H67,748,700,48,True,No,1,0,True,"[2, 24, 23, 25, 3, 22, 48, 26, 47, 49, 21, 46, 4, 50, 27, 45, 20, 51, 28, 5]","[2, 24, 23, 25, 3, 22, 48, 26, 47, 49, 21, 46, 4, 50, 27, 45, 20, 51, 28, 5]",[2],2,"[50, 48, 46, 51, 22, 26, 47, 49, 21, 27, 45, 20, 28]",[50],50,7.2696
H68,748,700,48,True,No,1,0,True,"[2, 24, 23, 25, 3, 22, 48, 26, 47, 49, 21, 4, 46, 27, 50, 20, 45, 51, 5, 28]","[2, 24, 23, 25, 3, 22, 48, 26, 47, 49, 21, 4, 46, 27, 50, 20, 45, 51, 5, 28]",[2],2,"[50, 48, 46, 51, 22, 26, 47, 49, 21, 27, 20, 45, 28]",[50],50,7.2446
H69,748,700,48,True,No,0,0,True,"[2, 24, 23, 25, 22, 3, 26, 48, 21, 47, 49, 27, 4, 46, 20, 50, 45, 28, 51, 5, 19]","[2, 24, 23, 25, 22, 3, 26, 48, 21, 47, 49, 27, 4, 46, 20, 50, 45, 28, 51, 5, 19]",[2],2,"[50, 48, 46, 22, 51, 26, 21, 47, 49, 27, 20, 45, 28, 19]",[50],50,6.5894
H7,748,700,48,True,No,0,0,True,"[2, 3, 24, 23, 25, 22, 26, 21, 4, 48, 47, 49, 27, 46, 20, 50, 5, 45, 28, 51, 19, 44]","[2, 3, 24, 23, 25, 22, 26, 21, 4, 48, 47, 49, 27, 46, 20, 50, 5, 45, 28, 51, 19, 44]",[2],2,"[50, 51, 48, 46, 44, 26, 21, 47, 49, 27, 20, 45, 28, 19]",[50],50,6.8307
H70,748,700,48,True,No,0,0,True,"[2, 3, 23, 24, 22, 25, 21, 4, 26, 47, 48, 20, 27, 46, 49, 5, 45, 50, 19, 28, 44, 51]","[2, 3, 23, 24, 22, 25, 21, 4, 26, 47, 48, 20, 27, 46, 49, 5, 45, 50, 19, 28, 44, 51]",[2],2,"[50, 51, 46, 48, 44, 21, 26, 47, 20, 27, 49, 45, 19, 28]",[50],50,6.4178
H71,748,700,48,True,No,1,0,True,"[24, 23, 25, 2, 48, 47, 22, 3, 49, 26, 4, 21, 46, 27, 50, 20, 45, 5, 28, 51, 44]","[24, 23, 25, 2, 48, 47, 22, 3, 49, 26, 4, 21, 46, 27, 50, 20, 45, 5, 28, 51, 44]",[24],24,"[48, 46, 50, 47, 44, 51, 49, 26, 21, 27, 20, 45, 28]",[48],48,7.2107
H72,748,700,48,True,No,0,0,True,"[2, 3, 24, 23, 25, 22, 4, 26, 21, 48, 47, 27, 49, 46, 5, 20, 50, 28, 45, 51]","[2, 3, 24, 23, 25, 22, 4, 26, 21, 48, 47, 27, 49, 46, 5, 20, 50, 28, 45, 51]",[2],2,"[50, 51, 48, 46, 22, 26, 21, 47, 27, 49, 20, 28, 45]",[50],50,7.0841
H73,748,700,48,True,No,0,0,True,"[2, 24, 23, 3, 22, 25, 48, 21, 47, 26, 49, 4, 46, 50, 27, 20, 45, 51]","[2, 24, 23, 3, 22, 25, 48, 21, 47, 26, 49, 4, 46, 50, 27, 20, 45, 51]",[2],2,"[50, 48, 46, 51, 22, 21, 47, 26, 49, 27, 20, 45]",[50],50,7.1299
H74,748,700,48,True,No,0,0,True,"[2, 24, 23, 25, 22, 3, 26, 21, 48, 4, 47, 27, 49, 46, 20, 50, 5, 45, 28, 19, 51, 6]","[2, 24, 23, 25, 22, 3, 26, 21, 48, 4, 47, 27, 49, 46, 20, 50, 5, 45, 28, 19, 51, 6]",[2],2,"[50, 48, 46, 22, 51, 26, 21, 47, 27, 49, 20, 45, 28, 19]",[50],50,6.8397
H75,748,700,48,True,No,0,0,True,"[2, 24, 23, 3, 25, 22, 26, 48, 21, 47, 4, 49, 46, 27, 50, 20, 45, 5, 51, 28, 44, 19]","[2, 24, 23, 3, 25, 22, 26, 48, 21, 47, 4, 49, 46, 27, 50, 20, 45, 5, 51, 28, 44, 19]",[2],2,"[50, 48, 46, 51, 44, 26, 21, 47, 49, 27, 20, 45, 28, 19]",[50],50,6.8457
H76,748,700,48,True,No,1,0,True,"[24, 23, 25, 48, 26, 47, 22, 2, 49, 50, 46, 21, 27, 3, 51]","[24, 23, 25, 48, 26, 47, 22, 2, 49, 50, 46, 21, 27, 3, 51]",[24],24,"[48, 46, 50, 26, 47, 22, 49, 21, 27, 51]",[48],48,7.3833
H77,748,700,48,True,No,0,0,True,"[2, 24, 3, 23, 25, 22, 26, 21, 4, 48, 47, 49, 46, 27, 20, 50, 45, 5, 51, 28, 19, 44]","[2, 24, 3, 23, 25, 22, 26, 21, 4, 48, 47, 49, 46, 27, 20, 50, 45, 5, 51, 28, 19, 44]",[2],2,"[50, 48, 51, 46, 44, 26, 21, 47, 49, 27, 20, 45, 28, 19]",[50],50,7.0063
H78,748,700,48,True,No,1,0,True,"[2, 24, 23, 25, 3, 22, 48, 26, 47, 49, 21, 4, 46, 50, 27, 45, 20, 51, 28, 5]","[2, 24, 23, 25, 3, 22, 48, 26, 47, 49, 21, 4, 46, 50, 27, 45, 20, 51, 28, 5]",[2],2,"[50, 48, 46, 51, 22, 26, 47, 49, 21, 27, 45, 20, 28]",[50],50,7.0222
H79,748,700,48,True,No,0,0,True,"[2, 24, 23, 25, 3, 22, 26, 48, 47, 21, 49, 4, 46, 27, 50, 20, 45, 51, 5, 28, 44]","[2, 24, 23, 25, 3, 22, 26, 48, 47, 21, 49, 4, 46, 27, 50, 20, 45, 51, 5, 28, 44]",[2],2,"[50, 48, 46, 51, 44, 26, 47, 21, 49, 27, 20, 45, 28]",[50],50,6.8547
H8,748,700,48,True,No,1,0,True,"[2, 24, 23, 25, 3, 22, 48, 26, 47, 49, 21, 46, 4, 50, 27, 45, 20, 51, 28, 5, 44]","[2, 24, 23, 25, 3, 22, 48, 26, 47, 49, 21, 46, 4, 50, 27, 45, 20, 51, 28, 5, 44]",[2],2,"[50, 48, 46, 51, 44, 26, 47, 49, 21, 27, 45, 20, 28]",[50],50,7.5747
H80,748,700,48,True,No,0,0,True,"[2, 24, 23, 3, 25, 22, 26, 48, 47, 49, 21, 4, 46, 27, 50, 20, 45, 51, 5, 28, 44]","[2, 24, 23, 3, 25, 22, 26, 48, 47, 49, 21, 4, 46, 27, 50, 20, 45, 51, 5, 28, 44]",[2],2,"[50, 48, 46, 51, 44, 26, 47, 49, 21, 27, 20, 45, 28]",[50],50,6.8567
H81,748,700,48,True,No,0,0,True,"[2, 24, 23, 3, 25, 22, 26, 48, 47, 21, 49, 4, 46, 27, 50, 20, 45, 51, 5, 28]","[2, 24, 23, 3, 25, 22, 26, 48, 47, 21, 49, 4, 46, 27, 50, 20, 45, 51, 5, 28]",[2],2,"[50, 48, 46, 51, 22, 26, 47, 21, 49, 27, 20, 45, 28]",[50],50,7.0581
H82,748,700,48,True,No,0,0,True,"[2, 24, 23, 25, 3, 22, 26, 48, 21, 47, 49, 4, 46, 27, 50, 20, 45, 5, 51, 28, 19]","[2, 24, 23, 25, 3, 22, 26, 48, 21, 47, 49, 4, 46, 27, 50, 20, 45, 5, 51, 28, 19]",[2],2,"[50, 48, 46, 51, 22, 26, 21, 47, 49, 27, 20, 45, 28, 19]",[50],50,7.121
H83,748,700,48,True,No,0,0,True,"[2, 3, 24, 23, 25, 22, 26, 21, 4, 48, 49, 47, 27, 50, 46, 20, 5, 51, 45, 28, 19]","[2, 3, 24, 23, 25, 22, 26, 21, 4, 48, 49, 47, 27, 50, 46, 20, 5, 51, 45, 28, 19]",[2],2,"[50, 51, 48, 46, 22, 26, 21, 49, 47, 27, 20, 45, 28, 19]",[50],50,6.9315
H84,748,700,48,True,No,0,0,True,"[2, 24, 23, 25, 3, 22, 26, 48, 47, 49, 21, 4, 27, 46, 50, 20, 51, 45, 28, 5]","[2, 24, 23, 25, 3, 22, 26, 48, 47, 49, 21, 4, 27, 46, 50, 20, 51, 45, 28, 5]",[2],2,"[50, 48, 46, 51, 22, 26, 47, 49, 21, 27, 20, 45, 28]",[50],50,7.2865
H85,748,700,48,True,No,1,0,True,"[24, 48, 25, 23, 26, 49, 50, 22, 3, 47, 2, 21]","[24, 48, 25, 23, 26, 49, 50, 22, 3, 47, 2, 21]",[24],24,"[48, 50, 23, 26, 49, 22, 47, 21]",[48],48,6.6642
H86,748,700,48,True,No,1,0,True,"[24, 23, 25, 2, 22, 48, 3, 47, 26, 49, 21, 46, 27, 50, 4, 45, 20, 51, 28]","[24, 23, 25, 2, 22, 48, 3, 47, 26, 49, 21, 46, 27, 50, 4, 45, 20, 51, 28]",[24],24,"[48, 46, 50, 22, 51, 47, 26, 49, 21, 27, 45, 20, 28]",[48],48,7.4062
H87,748,700,48,True,No,1,0,True,"[24, 48, 23]","[24, 48, 23]",[24],24,"[48, 23]",[48],48,7.6246
H88,748,700,48,True,No,0,0,True,"[2, 24, 23, 3, 25, 22, 26, 48, 4, 47, 21, 49, 27, 46, 50, 20, 5, 45, 28, 51, 19, 44]","[2, 24, 23, 3, 25, 22, 26, 48, 4, 47, 21, 49, 27, 46, 50, 20, 5, 45, 28, 51, 19, 44]",[2],2,"[50, 48, 46, 51, 44, 26, 47, 21, 49, 27, 20, 45, 28, 19]",[50],50,6.7709
H89,748,700,48,True,No,0,0,True,"[2, 3, 23, 24, 4, 22, 25, 21, 26, 5, 20, 48, 47, 27, 49, 46, 50, 19, 45, 6, 28, 51]","[2, 3, 23, 24, 4, 22, 25, 21, 26, 5, 20, 48, 47, 27, 49, 46, 50, 19, 45, 6, 28, 51]",[2],2,"[50, 51, 46, 48, 22, 21, 26, 20, 47, 27, 49, 19, 45, 28]",[50],50,6.7041
H9,748,700,48,True,No,1,0,True,"[2, 24, 23, 25, 3, 22, 48, 26, 47, 49, 21, 4, 46, 27, 50, 45, 20, 51, 5, 28]","[2, 24, 23, 25, 3, 22, 48, 26, 47, 49, 21, 4, 46, 27, 50, 45, 20, 51, 5, 28]",[2],2,"[50, 48, 46, 51, 22, 26, 47, 49, 21, 27, 45, 20, 28]",[50],50,7.3454
H90,748,700,48,True,No,1,0,True,"[24, 23, 2, 25, 48, 47, 22, 3, 49, 26, 21, 4, 46, 50, 27, 20, 45, 5, 51, 28]","[24, 23, 2, 25, 48, 47, 22, 3, 49, 26, 21, 4, 46, 50, 27, 20, 45, 5, 51, 28]",[24],24,"[48, 46, 50, 47, 22, 51, 49, 26, 21, 27, 20, 45, 28]",[48],48,7.2107
H91,748,700,48,True,No,0,0,True,"[2, 24, 23, 3, 25, 22, 26, 48, 47, 49, 4, 21, 46, 27, 50, 20, 45, 51, 5, 28, 44]","[2, 24, 23, 3, 25, 22, 26, 48, 47, 49, 4, 21, 46, 27, 50, 20, 45, 51, 5, 28, 44]",[2],2,"[50, 48, 46, 51, 44, 26, 47, 49, 21, 27, 20, 45, 28]",[50],50,7.0771
H92,748,700,48,True,No,0,0,True,"[2, 3, 24, 23, 25, 22, 26, 4, 21, 48, 47, 49, 46, 27, 50, 20, 5, 45, 28, 51, 19, 44]","[2, 3, 24, 23, 25, 22, 26, 4, 21, 48, 47, 49, 46, 27, 50, 20, 5, 45, 28, 51, 19, 44]",[2],2,"[50, 51, 48, 46, 44, 26, 21, 47, 49, 27, 20, 45, 28, 19]",[50],50,6.9624
H93,748,700,48,True,No,1,0,True,"[2, 24, 23, 25, 3, 22, 48, 26, 47, 49, 21, 46, 4, 27, 50, 45, 20, 51, 28, 5, 44]","[2, 24, 23, 25, 3, 22, 48, 26, 47, 49, 21, 46, 4, 27, 50, 45, 20, 51, 28, 5, 44]",[2],2,"[50, 48, 46, 51, 44, 26, 47, 49, 21, 27, 45, 20, 28]",[50],50,7.0442
