unique_id,len_total,len_train,len_test,strictly_positive,white_noise,lowercase_d,uppercase_d,seasonality_present,candidate_sps,significant_sps,all_sps,primary_sp,significant_sps_no_harmonics,all_sps_no_harmonics,primary_sp_no_harmonics,time_taken
H171,1008,960,48,True,No,1,0,True,"[2, 23, 24, 22, 25, 47, 3, 46, 48, 21, 26, 49, 45, 71, 70, 72, 69, 4, 20, 94, 95, 27, 44, 50, 93, 73, 68, 96, 92, 118, 117, 119, 19, 5, 116, 97]","[2, 23, 24, 22, 25, 47, 3, 46, 48, 21, 26, 49, 45, 71, 70, 72, 69, 4, 20, 94, 95, 27, 44, 50, 93, 73, 68, 96, 92, 118, 117, 119, 19, 5, 116, 97]",[2],2,"[118, 92, 96, 44, 50, 94, 117, 21, 26, 49, 45, 71, 70, 72, 69, 116, 20, 95, 27, 93, 73, 68, 119, 97]",[118],118,8.7456
H172,1008,960,48,True,No,1,1,True,"[24, 23, 2, 25, 48, 47, 49, 22, 72, 26, 3, 71, 96, 73, 46, 95, 50, 120, 97, 21, 70, 119, 144, 27, 121, 74, 4, 143, 168, 94, 45, 145, 98, 51, 167, 192, 20, 118, 169, 69, 122, 191, 216, 142, 28, 193, 75, 5, 215, 146, 240, 93]","[24, 23, 2, 25, 48, 47, 49, 22, 72, 26, 3, 71, 96, 73, 46, 95, 50, 120, 97, 21, 70, 119, 144, 27, 121, 74, 4, 143, 168, 94, 45, 145, 98, 51, 167, 192, 20, 118, 169, 69, 122, 191, 216, 142, 28, 193, 75, 5, 215, 146, 240, 93]",[24],24,"[240, 69, 75, 94, 98, 22, 216, 26, 142, 192, 146, 46, 95, 50, 97, 168, 70, 119, 144, 121, 74, 143, 45, 145, 51, 167, 118, 169, 122, 191, 193, 215, 93]",[240],240,9.2642
H173,1008,960,48,True,No,1,1,True,"[24, 23, 25, 2, 48, 47, 72, 49, 22, 26, 71, 96, 73, 3, 46, 95, 120, 97, 50, 21, 144, 119, 70, 121, 27, 74, 168, 143, 4, 94, 145, 45, 98, 192, 167, 51, 169, 118, 20, 216, 191, 69, 122, 193, 142, 240, 75, 215, 28, 146, 217, 93]","[24, 23, 25, 2, 48, 47, 72, 49, 22, 26, 71, 96, 73, 3, 46, 95, 120, 97, 50, 21, 144, 119, 70, 121, 27, 74, 168, 143, 4, 94, 145, 45, 98, 192, 167, 51, 169, 118, 20, 216, 191, 69, 122, 193, 142, 240, 75, 215, 28, 146, 217, 93]",[24],24,"[240, 69, 75, 94, 216, 98, 22, 26, 142, 192, 146, 46, 95, 97, 50, 168, 144, 119, 70, 121, 74, 143, 145, 45, 167, 51, 169, 118, 191, 122, 193, 215, 217, 93]",[240],240,9.4198
H174,1008,960,48,True,No,1,1,True,"[23, 22, 2, 24, 46, 45, 69, 47, 21, 25, 3, 68, 92, 70, 44, 115, 91, 93, 48, 20, 138, 114, 67, 26, 116, 4, 71, 161, 137, 43, 139, 90, 94, 184, 49, 19, 160, 162, 113, 66, 207, 117, 183, 27, 185, 72, 136, 230, 5]","[23, 22, 2, 24, 46, 45, 69, 47, 21, 25, 3, 68, 92, 70, 44, 115, 91, 93, 48, 20, 138, 114, 67, 26, 116, 4, 71, 161, 137, 43, 139, 90, 94, 184, 49, 19, 160, 162, 113, 66, 207, 117, 183, 27, 185, 72, 136, 230, 5]",[23],23,"[230, 66, 72, 90, 207, 94, 21, 25, 136, 184, 70, 44, 91, 93, 48, 160, 138, 114, 67, 26, 116, 71, 161, 137, 43, 139, 49, 162, 113, 117, 183, 185]",[230],230,9.4068
H175,1008,960,48,True,No,1,1,True,"[24, 23, 48, 25, 2, 72, 47, 49, 96, 22, 71, 73, 26, 120, 95, 97, 46, 144, 119, 3, 50, 121, 168, 70, 143, 21, 145, 74, 192, 167, 94, 169, 27, 216, 98, 191, 118, 45, 193, 240, 215, 4, 122, 142, 51, 264, 217, 239, 69, 146, 166, 20, 288, 241, 263]","[24, 23, 48, 25, 2, 72, 47, 49, 96, 22, 71, 73, 26, 120, 95, 97, 46, 144, 119, 3, 50, 121, 168, 70, 143, 21, 145, 74, 192, 167, 94, 169, 27, 216, 98, 191, 118, 45, 193, 240, 215, 4, 122, 142, 51, 264, 217, 239, 69, 146, 166, 20, 288, 241, 263]",[24],24,"[288, 69, 50, 94, 98, 264, 142, 146, 26, 240, 95, 97, 46, 119, 121, 168, 70, 143, 145, 74, 192, 167, 169, 216, 191, 118, 45, 193, 215, 122, 51, 217, 239, 166, 241, 263]",[288],288,9.2582
H176,1008,960,48,True,No,1,1,True,"[24, 23, 2, 25, 48, 47, 22, 49, 72, 26, 3, 71, 96, 73, 46, 50, 95, 120, 21, 97, 70, 27, 119, 144, 74, 121, 4, 45, 168, 94, 143, 145, 98, 51, 20, 192, 167, 118, 169, 69, 122, 216, 28, 191, 75, 193, 142, 5, 146, 93, 240]","[24, 23, 2, 25, 48, 47, 22, 49, 72, 26, 3, 71, 96, 73, 46, 50, 95, 120, 21, 97, 70, 27, 119, 144, 74, 121, 4, 45, 168, 94, 143, 145, 98, 51, 20, 192, 167, 118, 169, 69, 122, 216, 28, 191, 75, 193, 142, 5, 146, 93, 240]",[24],24,"[240, 69, 75, 94, 22, 98, 216, 26, 142, 192, 146, 46, 50, 95, 168, 97, 70, 119, 144, 74, 121, 45, 143, 145, 51, 167, 118, 169, 122, 191, 193, 93]",[240],240,9.3081
H177,1008,960,48,True,No,1,1,True,"[24, 2, 23, 25, 48, 22, 47, 49, 26, 72, 3, 71, 73, 46, 96, 50, 21, 95, 97, 120, 70, 27, 119, 74, 121, 144, 4, 45, 94, 143, 98, 145, 168, 51, 118, 20, 167, 69, 169, 192, 122, 75, 142, 191, 28, 193, 216, 146, 93, 5, 166, 215, 44]","[24, 2, 23, 25, 48, 22, 47, 49, 26, 72, 3, 71, 73, 46, 96, 50, 21, 95, 97, 120, 70, 27, 119, 74, 121, 144, 4, 45, 94, 143, 98, 145, 168, 51, 118, 20, 167, 69, 169, 192, 122, 75, 142, 191, 28, 193, 216, 146, 93, 5, 166, 215, 44]",[24],24,"[216, 69, 75, 192, 44, 94, 98, 26, 142, 146, 46, 50, 168, 95, 97, 120, 70, 119, 74, 121, 144, 45, 143, 145, 51, 118, 167, 169, 122, 191, 193, 93, 215, 166]",[216],216,9.5804
H178,1008,960,48,True,No,1,1,True,"[24, 2, 23, 25, 48, 22, 47, 49, 3, 72, 26, 71, 73, 96, 46, 21, 50, 95, 120, 97, 27, 4, 70, 74, 119, 144, 121, 45, 94, 51, 20, 98, 143, 168, 145, 69, 118, 28, 192, 167, 122, 169, 75, 5, 142, 44, 216, 93, 191, 193, 146]","[24, 2, 23, 25, 48, 22, 47, 49, 3, 72, 26, 71, 73, 96, 46, 21, 50, 95, 120, 97, 27, 4, 70, 74, 119, 144, 121, 45, 94, 51, 20, 98, 143, 168, 145, 69, 118, 28, 192, 167, 122, 169, 75, 5, 142, 44, 216, 93, 191, 193, 146]",[24],24,"[216, 69, 75, 192, 44, 94, 98, 26, 142, 146, 46, 168, 50, 95, 120, 97, 70, 74, 119, 144, 121, 45, 51, 143, 145, 118, 167, 122, 169, 93, 191, 193]",[216],216,9.2652
H179,1008,960,48,True,No,1,1,True,"[24, 2, 23, 25, 48, 47, 22, 49, 72, 3, 26, 71, 73, 96, 46, 50, 21, 95, 97, 120, 70, 27, 4, 119, 74, 144, 121, 45, 94, 143, 168, 98, 145, 51, 20, 118, 167, 69, 192, 169, 122, 28, 75, 191, 142, 216, 5, 193, 93, 146, 44]","[24, 2, 23, 25, 48, 47, 22, 49, 72, 3, 26, 71, 73, 96, 46, 50, 21, 95, 97, 120, 70, 27, 4, 119, 74, 144, 121, 45, 94, 143, 168, 98, 145, 51, 20, 118, 167, 69, 192, 169, 122, 28, 75, 191, 142, 216, 5, 193, 93, 146, 44]",[24],24,"[216, 69, 75, 192, 94, 44, 98, 26, 142, 146, 46, 50, 168, 95, 97, 120, 70, 119, 74, 144, 121, 45, 143, 145, 51, 118, 167, 169, 122, 191, 193, 93]",[216],216,9.1515
H18,748,700,48,True,No,0,0,True,"[2, 24, 23, 25, 3, 22, 26, 48, 47, 21, 49, 4, 46, 27, 50, 72, 71, 73, 20, 45, 70, 96, 95, 74, 51, 97, 5, 28, 120, 94, 119, 69, 121, 98, 44]","[2, 24, 23, 25, 3, 22, 26, 48, 47, 21, 49, 4, 46, 27, 50, 72, 71, 73, 20, 45, 70, 96, 95, 74, 51, 97, 5, 28, 120, 94, 119, 69, 121, 98, 44]",[2],2,"[120, 69, 50, 44, 26, 96, 94, 21, 98, 46, 27, 72, 71, 73, 45, 70, 95, 74, 51, 97, 28, 119, 121]",[120],120,6.7739
H180,1008,960,48,True,No,1,1,True,"[24, 23, 2, 25, 48, 47, 49, 72, 22, 26, 71, 3, 96, 73, 46, 95, 120, 50, 97, 21, 144, 70, 119, 121, 27, 74, 4, 168, 143, 94, 145, 45, 98, 192, 167, 51, 169, 118, 20, 122, 216, 69, 191, 193, 142, 75, 28, 240, 146, 215]","[24, 23, 2, 25, 48, 47, 49, 72, 22, 26, 71, 3, 96, 73, 46, 95, 120, 50, 97, 21, 144, 70, 119, 121, 27, 74, 4, 168, 143, 94, 145, 45, 98, 192, 167, 51, 169, 118, 20, 122, 216, 69, 191, 193, 142, 75, 28, 240, 146, 215]",[24],24,"[240, 69, 75, 94, 98, 216, 22, 26, 142, 192, 146, 46, 95, 50, 97, 168, 144, 70, 119, 121, 74, 143, 145, 45, 167, 51, 169, 118, 122, 191, 193, 215]",[240],240,9.0468
H181,1008,960,48,True,No,1,1,True,"[24, 23, 48, 25, 72, 2, 47, 49, 96, 71, 22, 73, 120, 26, 95, 97, 144, 46, 119, 3, 50, 168, 121, 143, 70, 192, 21, 145, 74, 167, 94, 216, 169, 27, 191, 98, 240, 118, 45, 193, 215, 4, 264, 122, 142, 51, 239, 217, 69, 20, 288, 263, 146, 166, 241]","[24, 23, 48, 25, 72, 2, 47, 49, 96, 71, 22, 73, 120, 26, 95, 97, 144, 46, 119, 3, 50, 168, 121, 143, 70, 192, 21, 145, 74, 167, 94, 216, 169, 27, 191, 98, 240, 118, 45, 193, 215, 4, 264, 122, 142, 51, 239, 217, 69, 20, 288, 263, 146, 166, 241]",[24],24,"[288, 69, 50, 94, 98, 142, 264, 146, 240, 26, 95, 97, 46, 119, 168, 121, 143, 70, 192, 145, 74, 167, 216, 169, 191, 118, 45, 193, 215, 122, 51, 239, 217, 263, 166, 241]",[288],288,9.0967
H182,1008,960,48,True,No,0,1,True,"[24, 2, 23, 25, 48, 22, 47, 49, 26, 3, 72, 71, 73, 46, 96, 50, 21, 95, 97, 120, 70, 27, 74, 119, 121, 4, 144, 45, 94, 98, 143, 145, 51, 168, 118, 20, 167, 122, 69, 169, 192, 75, 142, 28, 191, 193, 146, 216, 93, 99, 166, 44, 215, 217]","[24, 2, 23, 25, 48, 22, 47, 49, 26, 3, 72, 71, 73, 46, 96, 50, 21, 95, 97, 120, 70, 27, 74, 119, 121, 4, 144, 45, 94, 98, 143, 145, 51, 168, 118, 20, 167, 122, 69, 169, 192, 75, 142, 28, 191, 193, 146, 216, 93, 99, 166, 44, 215, 217]",[24],24,"[216, 69, 75, 192, 44, 94, 98, 26, 142, 146, 46, 50, 168, 95, 97, 120, 70, 74, 119, 121, 144, 45, 143, 145, 51, 118, 167, 122, 169, 191, 193, 93, 99, 166, 215, 217]",[216],216,8.6987
H183,1008,960,48,True,No,1,1,True,"[24, 48, 23, 25, 72, 2, 47, 49, 96, 71, 22, 73, 120, 26, 95, 144, 97, 3, 46, 119, 168, 50, 121, 21, 143, 70, 192, 145, 74, 167, 27, 216, 94, 169, 4, 45, 191, 98, 240, 118, 193, 51, 215, 264, 122, 20, 217, 69, 142, 239, 288]","[24, 48, 23, 25, 72, 2, 47, 49, 96, 71, 22, 73, 120, 26, 95, 144, 97, 3, 46, 119, 168, 50, 121, 21, 143, 70, 192, 145, 74, 167, 27, 216, 94, 169, 4, 45, 191, 98, 240, 118, 193, 51, 215, 264, 122, 20, 217, 69, 142, 239, 288]",[24],24,"[288, 69, 50, 94, 98, 142, 264, 73, 240, 26, 95, 97, 46, 119, 168, 121, 143, 70, 192, 145, 74, 167, 216, 169, 45, 191, 118, 193, 51, 215, 122, 217, 239]",[288],288,8.8773
H184,1008,960,48,True,No,1,1,True,"[24, 23, 48, 25, 2, 47, 72, 49, 22, 96, 71, 73, 26, 120, 95, 46, 97, 3, 144, 119, 50, 121, 70, 168, 143, 21, 74, 145, 192, 94, 167, 27, 169, 216, 98, 191, 45, 118, 4, 240, 193, 215, 122, 51, 142, 264, 69, 217, 239, 20, 146, 166, 288, 75, 241]","[24, 23, 48, 25, 2, 47, 72, 49, 22, 96, 71, 73, 26, 120, 95, 46, 97, 3, 144, 119, 50, 121, 70, 168, 143, 21, 74, 145, 192, 94, 167, 27, 169, 216, 98, 191, 45, 118, 4, 240, 193, 215, 122, 51, 142, 264, 69, 217, 239, 20, 146, 166, 288, 75, 241]",[24],24,"[288, 69, 75, 94, 98, 264, 142, 146, 26, 240, 95, 46, 97, 119, 50, 121, 70, 168, 143, 74, 145, 192, 167, 216, 169, 191, 45, 118, 193, 215, 122, 51, 217, 239, 166, 241]",[288],288,9.1735
