unique_id,len_total,len_train,len_test,strictly_positive,white_noise,lowercase_d,uppercase_d,seasonality_present,seasonality_type,candidate_sps,significant_sps,all_sps,primary_sp,significant_sps_no_harmonics,all_sps_no_harmonics,primary_sp_no_harmonics,time_taken
M642,133,115,18,True,No,1,0,True,mul,[12],[12],[12],12,[12],[12],12,2.7856
M643,133,115,18,True,No,1,0,True,mul,"[5, 12, 7, 2, 24, 17]","[5, 12, 7, 2, 24, 17]",[5],5,"[5, 24, 7, 17]",[5],5,3.2633
M644,133,115,18,True,No,1,0,True,mul,"[12, 24]","[12, 24]",[12],12,[24],[24],24,3.1695
M645,133,115,18,True,No,1,0,True,mul,"[12, 24]","[12, 24]",[12],12,[24],[24],24,2.8544
M646,133,115,18,True,No,1,0,True,mul,"[6, 12, 24, 18, 3]","[6, 12, 24, 18, 3]",[6],6,"[24, 18]",[24],24,3.1586
M647,133,115,18,True,No,1,0,True,mul,"[12, 24]","[12, 24]",[12],12,[24],[24],24,3.0179
M65,69,51,18,True,Yes,0,0,False,,[],[1],[1],1,[1],[1],1,2.3268
M648,133,115,18,True,No,1,0,True,mul,"[12, 24]","[12, 24]",[12],12,[24],[24],24,3.1087
M649,133,115,18,True,No,1,0,True,mul,"[12, 24, 5, 7, 6, 36]","[12, 24, 5, 7, 6, 36]",[12],12,"[36, 24, 5, 7]",[36],36,2.9362
M650,133,115,18,True,No,0,0,True,mul,"[2, 3, 4, 5]","[2, 3, 4, 5]",[2],2,"[4, 3, 5]",[4],4,2.7786
M651,144,126,18,True,No,1,0,True,mul,[10],[10],[10],10,[10],[10],10,2.983
M652,134,116,18,True,No,1,1,True,mul,"[12, 3, 24, 9]","[12, 3, 24, 9]",[12],12,"[24, 9]",[24],24,2.9721
M653,144,126,18,True,No,1,0,True,mul,"[12, 5, 17, 7, 24]","[12, 5, 17, 7, 24]",[12],12,"[24, 5, 17, 7]",[24],24,2.981
M654,141,123,18,True,No,1,1,True,mul,"[12, 24, 5, 6, 36, 7]","[12, 24, 5, 6, 36, 7]",[12],12,"[36, 24, 5, 7]",[36],36,3.1935
M655,144,126,18,True,No,1,1,True,mul,"[12, 24, 6, 5, 36, 7]","[12, 24, 6, 5, 36, 7]",[12],12,"[36, 24, 5, 7]",[36],36,3.2663
M657,141,123,18,True,No,1,0,True,mul,"[18, 24, 12, 6]","[18, 24, 12, 6]",[18],18,"[18, 24]",[18],18,3.1645
M656,141,123,18,True,No,1,0,True,mul,[24],[24],[24],24,[24],[24],24,3.2912
M658,144,126,18,True,No,1,0,True,mul,"[18, 6, 12, 24]","[18, 6, 12, 24]",[18],18,"[18, 24]",[18],18,2.9601
M66,69,51,18,True,Yes,0,0,False,,[],[1],[1],1,[1],[1],1,2.3836
M659,141,123,18,True,No,1,0,True,mul,[42],[42],[42],42,[42],[42],42,3.3311
M660,141,123,18,True,No,1,0,True,mul,[42],[42],[42],42,[42],[42],42,3.372
M661,143,125,18,True,No,0,0,True,mul,"[2, 12, 11]","[2, 12, 11]",[2],2,"[12, 11]",[12],12,3.0479
M662,143,125,18,True,No,1,0,True,mul,"[12, 24, 36, 5]","[12, 24, 36, 5]",[12],12,"[36, 24, 5]",[36],36,3.1825
M663,144,126,18,True,No,1,0,True,mul,[10],[10],[10],10,[10],[10],10,2.9052
M664,144,126,18,True,No,1,0,True,mul,"[12, 24, 36, 48]","[12, 24, 36, 48]",[12],12,"[48, 36]",[48],48,3.0518
M666,144,126,18,True,No,1,0,True,mul,"[12, 24, 36, 5, 2, 7]","[12, 24, 36, 5, 2, 7]",[12],12,"[36, 24, 5, 7]",[36],36,3.1925
M665,144,126,18,True,No,1,0,True,mul,"[12, 24, 36, 10, 48]","[12, 24, 36, 10, 48]",[12],12,"[48, 36, 10]",[48],48,3.5375
M667,144,126,18,True,No,1,0,True,mul,"[12, 24, 36, 48]","[12, 24, 36, 48]",[12],12,"[48, 36]",[48],48,3.1147
M669,144,126,18,True,No,1,0,True,mul,"[12, 5, 24, 7, 17]","[12, 5, 24, 7, 17]",[12],12,"[24, 5, 7, 17]",[24],24,2.6739
M668,144,126,18,True,No,0,0,True,mul,"[2, 3, 4, 6]","[2, 3, 4, 6]",[2],2,"[6, 4]",[6],6,2.8743
M67,69,51,18,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.6
M670,144,126,18,True,No,1,0,True,mul,"[12, 5, 24, 7, 17]","[12, 5, 24, 7, 17]",[12],12,"[24, 5, 7, 17]",[24],24,3.1197
M671,144,126,18,True,No,1,0,True,mul,"[12, 24, 5, 7, 36]","[12, 24, 5, 7, 36]",[12],12,"[36, 24, 5, 7]",[36],36,2.9342
M673,144,126,18,True,No,2,0,False,,[],[1],[1],1,[1],[1],1,2.4076
M672,144,126,18,True,No,1,0,True,mul,[12],[12],[12],12,[12],[12],12,3.0229
M674,144,126,18,True,No,1,0,True,mul,"[12, 24, 36, 48, 60]","[12, 24, 36, 48, 60]",[12],12,"[60, 48, 36]",[60],60,2.9461
M676,144,126,18,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.6938
M675,144,126,18,True,No,1,0,True,mul,"[12, 36]","[12, 36]",[12],12,[36],[36],36,3.0229
M677,144,126,18,True,No,1,0,True,mul,"[12, 11, 13, 24]","[12, 11, 13, 24]",[12],12,"[24, 11, 13]",[24],24,2.7496
M68,69,51,18,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.5871
