unique_id,len_total,len_train,len_test,strictly_positive,white_noise,lowercase_d,uppercase_d,seasonality_present,candidate_sps,significant_sps,all_sps,primary_sp,significant_sps_no_harmonics,all_sps_no_harmonics,primary_sp_no_harmonics,time_taken
M323,126,108,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.8134
M324,126,108,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.8434
M325,126,108,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.4754
M326,126,108,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.2649
M327,126,108,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.4205
M328,126,108,18,True,No,1,0,True,"[14, 7]","[14, 7]",[14],14,[14],[14],14,2.3028
M329,126,108,18,True,No,1,0,True,[12],[12],[12],12,[12],[12],12,2.4923
M33,69,51,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.3268
M330,126,108,18,True,No,1,0,True,[24],[24],[24],24,[24],[24],24,2.7407
M331,126,108,18,True,No,1,0,True,[24],[24],[24],24,[24],[24],24,2.5422
M332,126,108,18,True,No,1,0,True,"[12, 24]","[12, 24]",[12],12,[24],[24],24,2.631
M333,126,108,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.6449
M334,126,108,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.5512
M335,126,108,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.608
M336,126,108,18,True,No,1,0,True,[3],[3],[3],3,[3],[3],3,2.4295
M337,126,108,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.4654
M338,126,108,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.2929
M339,126,108,18,True,No,0,0,True,[2],[2],[2],2,[2],[2],2,2.1782
M34,69,51,18,True,No,1,0,True,[3],[3],[3],3,[3],[3],3,2.2849
M340,126,108,18,True,No,1,0,True,"[24, 12]","[24, 12]",[24],24,[24],[24],24,2.3786
M341,126,108,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.238
M342,126,108,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.5223
M343,126,108,18,True,No,1,0,True,[9],[9],[9],9,[9],[9],9,2.0754
M344,126,108,18,True,Maybe,0,0,True,[11],[11],[11],11,[11],[11],11,2.1582
M345,126,108,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.4086
M346,126,108,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.3288
M347,126,108,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.1672
M348,126,108,18,True,No,0,0,True,"[12, 11]","[12, 11]",[12],12,"[12, 11]",[12],12,2.5123
M349,126,108,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.6758
M35,69,51,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.1901
M350,126,108,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.3836
M351,126,108,18,True,No,0,0,True,"[2, 12, 11]","[2, 12, 11]",[2],2,"[12, 11]",[12],12,2.4425
M352,126,108,18,True,No,1,0,True,[24],[24],[24],24,[24],[24],24,2.2979
M353,126,108,18,True,No,1,0,True,[12],[12],[12],12,[12],[12],12,2.23
M354,126,108,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.237
M355,126,108,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.3195
M356,126,108,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.3863
M357,126,108,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.2995
M358,126,108,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.6077
M359,126,108,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.5758
M36,69,51,18,True,Yes,0,0,True,[2],[2],[2],2,[2],[2],2,2.3155
M360,126,108,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.3684
M361,126,108,18,True,No,1,0,True,[24],[24],[24],24,[24],[24],24,2.0422
M362,126,108,18,True,No,1,0,True,"[5, 12]","[5, 12]",[5],5,"[5, 12]",[5],5,2.228
M363,126,108,18,True,No,1,0,True,[7],[7],[7],7,[7],[7],7,2.3956
M364,126,108,18,True,No,1,0,True,[5],[5],[5],5,[5],[5],5,2.2679
M365,126,108,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.4684
M366,126,108,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.627
M367,126,108,18,True,No,1,0,True,[5],[5],[5],5,[5],[5],5,2.5452
M368,126,108,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.5562
M369,126,108,18,True,No,1,0,True,[24],[24],[24],24,[24],[24],24,2.9212
M37,69,51,18,True,Maybe,1,0,False,[],[1],[1],1,[1],[1],1,2.5971
M370,126,108,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.9292
M371,126,108,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.6878
M372,126,108,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.5921
M373,126,108,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.3298
M374,126,108,18,True,No,1,0,True,[12],[12],[12],12,[12],[12],12,2.2789
M375,126,108,18,True,No,1,0,True,[14],[14],[14],14,[14],[14],14,2.4644
M376,126,108,18,True,No,1,0,True,"[19, 17]","[19, 17]",[19],19,"[19, 17]",[19],19,2.3457
M377,126,108,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.3108
M378,126,108,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.2969
M379,126,108,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.2719
M38,69,51,18,True,Yes,0,0,False,[],[1],[1],1,[1],[1],1,2.3727
M380,126,108,18,True,Yes,1,0,False,[],[1],[1],1,[1],[1],1,2.1862
M381,126,108,18,True,No,0,0,True,"[12, 11, 2, 13]","[12, 11, 2, 13]",[12],12,"[12, 11, 13]",[12],12,2.3397
M382,126,108,18,True,No,1,0,True,[24],[24],[24],24,[24],[24],24,2.234
M383,126,108,18,True,No,1,0,True,[12],[12],[12],12,[12],[12],12,2.5552
M384,126,108,18,True,No,1,0,True,[3],[3],[3],3,[3],[3],3,2.3178
M385,126,108,18,True,No,1,0,True,"[3, 6]","[3, 6]",[3],3,[6],[6],6,2.243
M386,126,108,18,True,No,1,0,True,[7],[7],[7],7,[7],[7],7,2.4275
M387,126,108,18,True,No,1,0,True,[12],[12],[12],12,[12],[12],12,2.2041
M388,126,108,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.3477
M389,126,108,18,True,No,1,0,True,[12],[12],[12],12,[12],[12],12,2.4674
M39,69,51,18,True,Yes,0,0,False,[],[1],[1],1,[1],[1],1,2.1153
M390,126,108,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,3.4191
M391,126,108,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,3.4101
M392,126,108,18,True,No,0,0,True,[12],[12],[12],12,[12],[12],12,3.427
M393,126,108,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,3.3832
M394,126,108,18,True,No,1,0,True,"[13, 24]","[13, 24]",[13],13,"[13, 24]",[13],13,4.9555
M395,126,108,18,True,No,1,0,True,[24],[24],[24],24,[24],[24],24,4.8937
M396,126,108,18,True,No,1,0,True,[12],[12],[12],12,[12],[12],12,4.8688
M397,126,108,18,True,No,1,0,True,[12],[12],[12],12,[12],[12],12,5.1002
M398,126,108,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,3.7526
M399,126,108,18,True,No,1,0,True,[10],[10],[10],10,[10],[10],10,3.8852
M4,68,50,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,3.7037
M40,69,51,18,True,No,0,0,True,[2],[2],[2],2,[2],[2],2,3.8952
M400,126,108,18,True,No,1,0,True,[14],[14],[14],14,[14],[14],14,2.2669
M401,126,108,18,True,No,0,0,True,"[12, 11, 2, 13]","[12, 11, 2, 13]",[12],12,"[12, 11, 13]",[12],12,2.4584
M402,126,108,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.3138
M403,126,108,18,True,No,1,0,True,[12],[12],[12],12,[12],[12],12,2.2732
M404,126,108,18,True,No,0,0,True,[12],[12],[12],12,[12],[12],12,4.4564
M405,126,108,18,True,No,1,0,True,"[24, 7]","[24, 7]",[24],24,"[24, 7]",[24],24,4.4295
M406,126,108,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,4.3028
M407,126,108,18,True,No,1,0,True,"[3, 12]","[3, 12]",[3],3,[12],[12],12,4.3228
M408,126,108,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,4.2799
M409,126,108,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,4.3966
M41,69,51,18,True,Yes,0,0,False,[],[1],[1],1,[1],[1],1,4.1353
M410,126,108,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,4.2796
M411,126,108,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.3567
M412,126,108,18,True,No,1,0,True,[24],[24],[24],24,[24],[24],24,2.1413
M413,126,108,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.3178
M414,126,108,18,True,No,1,0,True,[29],[29],[29],29,[29],[29],29,2.1862
M415,126,108,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.1772
M416,126,108,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9877
M417,126,108,18,True,No,1,0,True,"[24, 9, 12]","[24, 9, 12]",[24],24,"[24, 9]",[24],24,3.0844
M418,126,108,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.9897
M419,126,108,18,True,No,1,0,True,[5],[5],[5],5,[5],[5],5,2.9986
M42,69,51,18,True,No,0,0,True,[2],[2],[2],2,[2],[2],2,2.9608
M420,126,108,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.8131
M421,126,108,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.7723
M422,126,108,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.9977
M423,126,108,18,True,No,1,0,True,"[3, 12]","[3, 12]",[3],3,[12],[12],12,2.7902
M424,126,108,18,True,No,1,0,True,[3],[3],[3],3,[3],[3],3,2.256
M425,126,108,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.2041
M426,126,108,18,True,No,0,0,False,[],[1],[1],1,[1],[1],1,2.2231
M427,126,108,18,True,No,0,0,True,"[4, 3, 5, 2, 8]","[4, 3, 5, 2, 8]",[4],4,"[8, 3, 5]",[8],8,4.841
M428,126,108,18,True,No,0,0,True,"[2, 3]","[2, 3]",[2],2,"[2, 3]",[2],2,2.3367
M429,126,108,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,4.6156
M43,69,51,18,True,Yes,1,0,False,[],[1],[1],1,[1],[1],1,4.9028
M430,126,108,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,4.6983
M431,126,108,18,True,No,1,0,True,[5],[5],[5],5,[5],[5],5,4.9158
M432,126,108,18,True,No,1,0,True,[7],[7],[7],7,[7],[7],7,4.6904
M433,126,108,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,4.1279
M434,126,108,18,True,No,0,0,True,"[3, 5, 2, 4]","[3, 5, 2, 4]",[3],3,"[3, 5, 4]",[3],3,4.6744
M435,126,108,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.3208
M436,126,108,18,True,No,1,0,True,"[2, 10, 12]","[2, 10, 12]",[2],2,"[12, 10]",[12],12,3.3768
M437,126,108,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,3.1274
M438,126,108,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,3.1853
