unique_id,len_total,len_train,len_test,strictly_positive,white_noise,lowercase_d,uppercase_d,seasonality_present,candidate_sps,significant_sps,all_sps,primary_sp,significant_sps_no_harmonics,all_sps_no_harmonics,primary_sp_no_harmonics,time_taken
Y613,25,19,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.1233
Y614,25,19,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.4445
Y615,25,19,6,True,Maybe,1,0,False,[],[1],[1],1,[1],[1],1,2.1971
Y616,23,17,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.4475
Y617,23,17,6,True,No,2,0,False,[],[1],[1],1,[1],[1],1,2.225
Y618,23,17,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.3657
Y619,23,17,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.3816
Y62,20,14,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.4155
Y620,23,17,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.3208
Y621,23,17,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.5791
Y622,23,17,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.3258
Y623,23,17,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.3078
Y624,23,17,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.3587
Y625,23,17,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.1812
Y626,23,17,6,True,Yes,1,0,False,[],[1],[1],1,[1],[1],1,2.2001
Y627,23,17,6,True,No,2,0,False,[],[1],[1],1,[1],[1],1,2.3467
Y628,23,17,6,True,Yes,1,0,False,[],[1],[1],1,[1],[1],1,2.2819
Y629,22,16,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.232
Y63,20,14,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.2969
Y630,22,16,6,True,Yes,0,0,False,[],[1],[1],1,[1],[1],1,2.1552
Y631,22,16,6,True,No,0,0,False,[],[1],[1],1,[1],[1],1,2.255
Y632,22,16,6,True,Yes,0,0,False,[],[1],[1],1,[1],[1],1,2.227
Y633,22,16,6,True,No,0,0,False,[],[1],[1],1,[1],[1],1,2.3776
Y634,22,16,6,True,Yes,1,0,False,[],[1],[1],1,[1],[1],1,2.2769
Y635,37,31,6,True,No,0,0,False,[],[1],[1],1,[1],[1],1,2.1852
Y636,37,31,6,True,Yes,0,0,False,[],[1],[1],1,[1],[1],1,2.1971
Y637,37,31,6,True,Yes,0,0,False,[],[1],[1],1,[1],[1],1,2.251
Y638,37,31,6,True,Yes,0,0,False,[],[1],[1],1,[1],[1],1,2.4086
Y639,37,31,6,True,Yes,0,0,False,[],[1],[1],1,[1],[1],1,2.0735
Y64,20,14,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.3397
Y640,37,31,6,True,Yes,0,0,False,[],[1],[1],1,[1],[1],1,2.4185
Y641,36,30,6,True,Yes,0,0,False,[],[1],[1],1,[1],[1],1,2.3457
Y642,36,30,6,True,Yes,0,1,True,[6],[6],[6],6,[6],[6],6,2.5861
Y643,36,30,6,True,Yes,0,0,False,[],[1],[1],1,[1],[1],1,2.4933
Y644,36,30,6,True,Yes,0,0,False,[],[1],[1],1,[1],[1],1,2.5043
Y645,38,32,6,True,Yes,0,0,False,[],[1],[1],1,[1],[1],1,2.5153
Y65,20,14,6,True,No,2,0,False,[],[1],[1],1,[1],[1],1,2.5302
Y66,20,14,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.5402
Y67,20,14,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.4534
Y68,20,14,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.7895
Y69,20,14,6,True,Maybe,0,0,False,[],[1],[1],1,[1],[1],1,2.5522
Y7,20,14,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.3338
Y70,20,14,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.3697
Y71,20,14,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.5372
Y72,20,14,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.6689
Y73,20,14,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.2899
Y74,20,14,6,True,No,0,0,False,[],[1],[1],1,[1],[1],1,2.5293
Y75,20,14,6,True,No,2,0,False,[],[1],[1],1,[1],[1],1,2.614
Y76,20,14,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.5901
Y77,20,14,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.6594
Y78,20,14,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.4151
Y79,20,14,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.2909
Y8,20,14,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.3572
Y80,20,14,6,True,No,0,0,False,[],[1],[1],1,[1],[1],1,2.6923
Y81,20,14,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.2465
Y82,20,14,6,True,Yes,1,0,False,[],[1],[1],1,[1],[1],1,2.3971
Y83,20,14,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.1458
Y84,20,14,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.4006
Y85,20,14,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.2729
Y86,20,14,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.4265
Y87,20,14,6,True,No,0,0,False,[],[1],[1],1,[1],[1],1,2.5123
Y88,20,14,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.5193
Y89,20,14,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.4135
Y9,20,14,6,True,No,0,0,False,[],[1],[1],1,[1],[1],1,2.3826
Y90,20,14,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.1572
Y91,20,14,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.4504
Y92,20,14,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.4255
Y93,20,14,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.0475
Y94,20,14,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.1522
Y95,20,14,6,True,No,0,0,False,[],[1],[1],1,[1],[1],1,2.0924
Y96,20,14,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.1951
Y97,20,14,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.0824
Y98,20,14,6,True,Maybe,0,0,False,[],[1],[1],1,[1],[1],1,2.0385
Y99,20,14,6,True,No,0,0,False,[],[1],[1],1,[1],[1],1,1.8211
