unique_id,len_total,len_train,len_test,strictly_positive,white_noise,lowercase_d,uppercase_d,seasonality_present,seasonality_type,candidate_sps,significant_sps,all_sps,primary_sp,significant_sps_no_harmonics,all_sps_no_harmonics,primary_sp_no_harmonics,time_taken
O91,71,63,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.2719
O9,103,95,8,True,No,0,1,True,mul,"[2, 3]","[2, 3]",[2],2,"[2, 3]",[2],2,2.6549
O92,71,63,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.3228
O93,71,63,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.241
O94,71,63,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.1961
O95,71,63,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.1203
O96,71,63,8,True,No,1,0,True,mul,[14],[14],[14],14,[14],[14],14,2.603
O98,71,63,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.0036
O97,71,63,8,True,No,2,0,True,mul,[8],[8],[8],8,[8],[8],8,2.5262
O99,71,63,8,True,No,1,0,True,mul,[16],[16],[16],16,[16],[16],16,2.3028
