unique_id,len_total,len_train,len_test,strictly_positive,white_noise,lowercase_d,uppercase_d,seasonality_present,candidate_sps,significant_sps,all_sps,primary_sp,significant_sps_no_harmonics,all_sps_no_harmonics,primary_sp_no_harmonics,time_taken
O59,71,63,8,True,No,2,0,False,[],[1],[1],1,[1],[1],1,2.4125
O6,103,95,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.5921
O60,71,63,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.1532
O61,71,63,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.2969
O62,71,63,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.3098
O63,71,63,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.3288
O64,71,63,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.4016
O65,71,63,8,True,No,2,0,False,[],[1],[1],1,[1],[1],1,2.2889
O66,71,63,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.3786
O67,71,63,8,True,No,2,0,False,[],[1],[1],1,[1],[1],1,2.4365
O68,71,63,8,True,No,1,0,True,[22],[22],[22],22,[22],[22],22,2.3737
O69,71,63,8,True,No,1,0,True,[2],[2],[2],2,[2],[2],2,2.238
O7,104,96,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.6689
O70,71,63,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.4405
O71,71,63,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.3846
O72,71,63,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.3118
O73,71,63,8,True,No,2,0,False,[],[1],[1],1,[1],[1],1,2.3278
O74,71,63,8,True,No,2,0,False,[],[1],[1],1,[1],[1],1,2.4155
O75,71,63,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.3747
O76,71,63,8,True,No,2,0,False,[],[1],[1],1,[1],[1],1,2.3098
O77,71,63,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.3886
O78,71,63,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.3168
O79,71,63,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.3447
O8,103,95,8,True,No,0,2,True,"[2, 3]","[2, 3]",[2],2,"[2, 3]",[2],2,2.5183
O80,71,63,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.2819
O81,71,63,8,True,No,1,0,True,"[2, 3]","[2, 3]",[2],2,"[2, 3]",[2],2,2.2759
O82,71,63,8,True,No,1,0,True,[3],[3],[3],3,[3],[3],3,2.3916
O83,71,63,8,True,No,2,0,False,[],[1],[1],1,[1],[1],1,2.2899
O84,71,63,8,True,No,1,0,True,[3],[3],[3],3,[3],[3],3,2.2101
O85,71,63,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.3467
O86,71,63,8,True,No,1,0,True,[2],[2],[2],2,[2],[2],2,2.3966
O87,71,63,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.3717
O88,71,63,8,True,No,2,0,False,[],[1],[1],1,[1],[1],1,2.4135
O89,71,63,8,True,No,2,0,False,[],[1],[1],1,[1],[1],1,2.4056
O9,103,95,8,True,No,0,1,True,"[2, 3]","[2, 3]",[2],2,"[2, 3]",[2],2,2.6459
O90,71,63,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.3108
O91,71,63,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.5163
O92,71,63,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.3687
O93,71,63,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.23
O94,71,63,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.4983
O95,71,63,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.4435
O96,71,63,8,True,No,1,0,True,[14],[14],[14],14,[14],[14],14,2.4415
O97,71,63,8,True,No,2,0,True,[8],[8],[8],8,[8],[8],8,2.4704
O98,71,63,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.3816
O99,71,63,8,True,No,1,0,True,[16],[16],[16],16,[16],[16],16,1.8341
