unique_id,len_total,len_train,len_test,strictly_positive,white_noise,lowercase_d,uppercase_d,seasonality_present,seasonality_type,candidate_sps,significant_sps,all_sps,primary_sp,significant_sps_no_harmonics,all_sps_no_harmonics,primary_sp_no_harmonics,time_taken
M427,126,108,18,True,No,0,0,True,mul,"[4, 3, 5, 2, 8]","[4, 3, 5, 2, 8]",[4],4,"[8, 3, 5]",[8],8,1.6745
M428,126,108,18,True,No,0,0,True,mul,"[2, 3]","[2, 3]",[2],2,"[2, 3]",[2],2,1.7134
M429,126,108,18,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,1.6735
M43,69,51,18,True,Yes,1,0,False,,[],[1],[1],1,[1],[1],1,1.6556
M430,126,108,18,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,1.6576
M432,126,108,18,True,No,1,0,True,mul,[7],[7],[7],7,[7],[7],7,1.6845
M431,126,108,18,True,No,1,0,True,mul,[5],[5],[5],5,[5],[5],5,1.7423
M433,126,108,18,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,1.6995
M434,126,108,18,True,No,0,0,True,add,"[3, 5, 2, 4]","[3, 5, 2, 4]",[3],3,"[3, 5, 4]",[3],3,1.6825
M435,126,108,18,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,1.7294
M436,126,108,18,True,No,1,0,True,add,"[2, 10, 12]","[2, 10, 12]",[2],2,"[12, 10]",[12],12,1.6965
M437,126,108,18,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,1.6695
M438,126,108,18,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,1.6655
M44,69,51,18,True,Yes,0,0,False,,[],[1],[1],1,[1],[1],1,1.5668
M439,126,108,18,True,No,1,0,True,mul,[24],[24],[24],24,[24],[24],24,1.7194
M441,126,108,18,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,1.6546
M440,126,108,18,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,1.7802
M442,126,108,18,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,1.6077
M444,126,108,18,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,1.5698
M443,126,108,18,True,No,0,0,True,add,[3],[3],[3],3,[3],[3],3,1.6286
M445,126,108,18,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,1.5289
M446,126,108,18,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,1.6227
M447,126,108,18,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,1.6646
M449,126,108,18,True,Maybe,0,0,True,mul,"[10, 3]","[10, 3]",[10],10,"[10, 3]",[10],10,1.5728
M448,126,108,18,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,1.5738
M45,69,51,18,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,1.7344
M450,126,108,18,True,No,0,0,True,add,"[2, 3, 7]","[2, 3, 7]",[2],2,"[2, 3, 7]",[2],2,1.6097
M451,126,108,18,True,No,1,0,True,mul,[12],[12],[12],12,[12],[12],12,1.6336
M452,126,108,18,True,No,1,0,True,mul,[10],[10],[10],10,[10],[10],10,1.6825
M454,126,108,18,True,Yes,1,0,False,,[],[1],[1],1,[1],[1],1,1.5748
M455,126,108,18,True,No,0,0,True,mul,"[2, 5, 4, 3]","[2, 5, 4, 3]",[2],2,"[4, 5, 3]",[4],4,1.5957
M453,126,108,18,True,No,1,0,True,mul,[12],[12],[12],12,[12],[12],12,1.871
M456,126,108,18,True,No,0,0,True,mul,"[5, 11]","[5, 11]",[5],5,"[5, 11]",[5],5,1.8281
M457,126,108,18,True,No,1,0,True,mul,[27],[27],[27],27,[27],[27],27,1.6665
M459,126,108,18,True,No,0,0,True,mul,"[12, 2, 11, 13, 24, 10]","[12, 2, 11, 13, 24, 10]",[12],12,"[24, 11, 13, 10]",[24],24,1.6217
M46,69,51,18,True,No,0,0,True,add,[3],[3],[3],3,[3],[3],3,1.6336
M458,126,108,18,True,No,0,0,True,mul,"[12, 2]","[12, 2]",[12],12,[12],[12],12,1.7703
M460,126,108,18,True,No,1,0,True,mul,"[12, 10]","[12, 10]",[12],12,"[12, 10]",[12],12,1.6147
M461,126,108,18,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,1.5738
M462,126,108,18,True,No,1,0,True,mul,"[16, 11]","[16, 11]",[16],16,"[16, 11]",[16],16,1.6286
M463,126,108,18,True,No,0,0,True,mul,[3],[3],[3],3,[3],[3],3,1.5658
M464,126,108,18,True,No,0,0,True,mul,[3],[3],[3],3,[3],[3],3,1.6137
M466,126,108,18,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,1.5927
M467,126,108,18,True,No,0,0,True,mul,"[4, 2, 3, 7, 12, 10]","[4, 2, 3, 7, 12, 10]",[4],4,"[12, 7, 10]",[12],12,1.6895
M465,126,108,18,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,1.8072
M468,126,108,18,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,1.6257
M469,126,108,18,True,Yes,0,0,True,mul,[3],[3],[3],3,[3],[3],3,1.6017
M47,69,51,18,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,1.6416
M470,126,108,18,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,1.5748
M471,126,108,18,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,1.5927
M472,126,108,18,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,1.6735
M473,126,108,18,True,Maybe,0,0,True,mul,"[3, 5]","[3, 5]",[3],3,"[3, 5]",[3],3,1.5808
M474,126,108,18,True,Yes,1,0,False,,[],[1],[1],1,[1],[1],1,1.5528
M475,141,123,18,True,No,1,1,True,mul,"[12, 24, 36, 5, 7]","[12, 24, 36, 5, 7]",[12],12,"[36, 24, 5, 7]",[36],36,1.5987
M476,141,123,18,True,No,1,1,True,mul,"[12, 24, 36, 5, 7]","[12, 24, 36, 5, 7]",[12],12,"[36, 24, 5, 7]",[36],36,1.5758
M477,141,123,18,True,No,1,0,True,mul,"[12, 24, 36, 48]","[12, 24, 36, 48]",[12],12,"[48, 36]",[48],48,1.6207
M478,144,126,18,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,1.6426
M479,134,116,18,True,No,1,0,True,add,"[10, 11]","[10, 11]",[10],10,"[10, 11]",[10],10,1.6257
M480,144,126,18,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,1.5947
M48,69,51,18,True,Yes,1,0,False,,[],[1],[1],1,[1],[1],1,1.6027
M481,144,126,18,True,No,1,0,True,add,"[6, 35]","[6, 35]",[6],6,"[6, 35]",[6],6,1.7194
M482,144,126,18,True,No,1,0,True,mul,[9],[9],[9],9,[9],[9],9,1.6286
