unique_id,len_total,len_train,len_test,strictly_positive,white_noise,lowercase_d,uppercase_d,seasonality_present,candidate_sps,significant_sps,all_sps,primary_sp,significant_sps_no_harmonics,all_sps_no_harmonics,primary_sp_no_harmonics,time_taken
Y432,21,15,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9318
Y433,21,15,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.8012
Y434,21,15,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9139
Y435,21,15,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.888
Y436,21,15,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.878
Y437,21,15,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.0745
Y438,21,15,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.0176
Y439,21,15,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.8889
Y44,20,14,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9209
Y440,21,15,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9408
Y441,21,15,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9717
Y442,21,15,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.0016
Y443,21,15,6,True,Yes,0,0,False,[],[1],[1],1,[1],[1],1,1.9209
Y444,21,15,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.0535
Y445,21,15,6,True,No,0,0,False,[],[1],[1],1,[1],[1],1,1.883
Y446,21,15,6,True,No,0,0,False,[],[1],[1],1,[1],[1],1,1.7802
Y447,21,15,6,True,No,0,0,False,[],[1],[1],1,[1],[1],1,1.9438
Y448,21,15,6,True,Yes,0,0,False,[],[1],[1],1,[1],[1],1,1.8481
Y449,21,15,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9179
Y45,20,14,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.8939
Y450,21,15,6,True,Yes,0,0,False,[],[1],[1],1,[1],[1],1,1.8491
Y451,21,15,6,True,No,0,0,False,[],[1],[1],1,[1],[1],1,1.9977
Y452,21,15,6,True,No,0,0,False,[],[1],[1],1,[1],[1],1,1.8969
Y453,21,15,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.0046
Y454,21,15,6,True,No,0,0,False,[],[1],[1],1,[1],[1],1,2.0864
Y455,21,15,6,True,No,0,0,False,[],[1],[1],1,[1],[1],1,1.855
Y456,21,15,6,True,No,0,0,False,[],[1],[1],1,[1],[1],1,1.9897
Y457,21,15,6,True,No,0,0,False,[],[1],[1],1,[1],[1],1,2.0605
Y458,21,15,6,True,Maybe,0,0,False,[],[1],[1],1,[1],[1],1,1.9139
Y459,21,15,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.878
Y46,20,14,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9707
Y460,21,15,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9398
Y461,21,15,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.87
Y462,21,15,6,True,No,0,0,False,[],[1],[1],1,[1],[1],1,1.9817
Y463,21,15,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.882
Y464,21,15,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.1722
Y465,21,15,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9538
Y466,36,30,6,True,No,0,0,True,[2],[2],[2],2,[2],[2],2,1.9438
Y467,36,30,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.2181
Y468,36,30,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.0176
Y469,36,30,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9448
Y47,20,14,6,True,No,0,0,False,[],[1],[1],1,[1],[1],1,1.8301
Y470,36,30,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.0735
Y471,36,30,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.24
Y472,36,30,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.0645
Y473,25,19,6,True,No,2,0,False,[],[1],[1],1,[1],[1],1,1.9847
Y474,25,19,6,True,No,2,0,False,[],[1],[1],1,[1],[1],1,2.0495
Y475,25,19,6,True,No,2,0,False,[],[1],[1],1,[1],[1],1,2.0246
Y476,25,19,6,True,No,0,0,False,[],[1],[1],1,[1],[1],1,1.885
Y477,25,19,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9538
Y478,25,19,6,True,No,0,0,False,[],[1],[1],1,[1],[1],1,2.1493
Y479,25,19,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.0745
Y48,20,14,6,True,No,2,0,False,[],[1],[1],1,[1],[1],1,1.9448
Y480,25,19,6,True,No,2,0,False,[],[1],[1],1,[1],[1],1,2.0296
Y481,25,19,6,True,No,2,0,False,[],[1],[1],1,[1],[1],1,2.1443
Y482,25,19,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.0445
Y483,25,19,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.1183
Y484,25,19,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.1124
Y485,25,19,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9189
Y486,25,19,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.0056
Y487,25,19,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.8241
Y488,25,19,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.0685
Y489,25,19,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.878
Y49,20,14,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.8371
Y490,25,19,6,True,No,1,2,True,[2],[2],[2],2,[2],[2],2,2.0555
Y491,25,19,6,True,No,2,0,False,[],[1],[1],1,[1],[1],1,2.0934
Y492,25,19,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.0066
Y493,25,19,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9378
Y494,25,19,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9149
Y495,25,19,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.86
Y496,25,19,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9737
Y497,25,19,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.0086
Y498,22,16,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9089
Y499,25,19,6,True,No,0,0,False,[],[1],[1],1,[1],[1],1,2.0415
Y5,20,14,6,True,No,0,0,False,[],[1],[1],1,[1],[1],1,2.0156
Y50,20,14,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.0056
Y500,25,19,6,True,No,0,0,False,[],[1],[1],1,[1],[1],1,1.8401
Y501,23,17,6,True,No,2,0,False,[],[1],[1],1,[1],[1],1,1.9777
Y502,25,19,6,True,No,0,0,False,[],[1],[1],1,[1],[1],1,2.1203
Y503,25,19,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.0655
Y504,25,19,6,True,No,0,0,False,[],[1],[1],1,[1],[1],1,1.9937
Y505,25,19,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.1104
Y506,25,19,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.0186
Y507,25,19,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.0844
Y508,22,16,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.3228
Y509,22,16,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9967
Y51,20,14,6,True,Yes,0,0,False,[],[1],[1],1,[1],[1],1,2.0356
Y510,25,19,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9737
Y511,25,19,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.0625
Y512,25,19,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.1034
Y513,25,19,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9268
Y514,25,19,6,True,No,0,0,False,[],[1],[1],1,[1],[1],1,1.9637
Y515,25,19,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.8899
Y516,25,19,6,True,No,2,0,False,[],[1],[1],1,[1],[1],1,1.9219
Y517,25,19,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.0186
Y518,25,19,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.888
Y519,22,16,6,True,Yes,0,0,False,[],[1],[1],1,[1],[1],1,1.855
Y52,20,14,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9558
Y520,25,19,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9687
Y521,20,14,6,True,No,0,0,False,[],[1],[1],1,[1],[1],1,2.1602
Y522,25,19,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9298
Y523,25,19,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.8341
Y524,22,16,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.1223
Y525,23,17,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9338
Y526,21,15,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.8979
Y527,25,19,6,True,No,0,0,False,[],[1],[1],1,[1],[1],1,1.9009
Y528,25,19,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9977
Y529,21,15,6,True,No,2,0,False,[],[1],[1],1,[1],[1],1,2.0286
Y53,20,14,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9727
Y530,26,20,6,True,No,0,0,False,[],[1],[1],1,[1],[1],1,1.9897
Y531,26,20,6,True,No,2,0,False,[],[1],[1],1,[1],[1],1,2.2011
Y532,26,20,6,True,No,2,0,False,[],[1],[1],1,[1],[1],1,2.1163
Y533,25,19,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.2799
Y534,25,19,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9637
Y535,25,19,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.0316
Y536,25,19,6,True,No,0,0,False,[],[1],[1],1,[1],[1],1,1.887
Y537,25,19,6,True,No,2,0,False,[],[1],[1],1,[1],[1],1,2.251
Y538,25,19,6,True,No,2,0,False,[],[1],[1],1,[1],[1],1,2.0146
Y539,25,19,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.0146
Y54,20,14,6,True,Yes,0,0,False,[],[1],[1],1,[1],[1],1,1.7932
Y540,25,19,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.1104
Y541,20,14,6,True,No,2,0,False,[],[1],[1],1,[1],[1],1,2.2031
Y542,23,17,6,True,No,0,0,False,[],[1],[1],1,[1],[1],1,1.9967
Y543,25,19,6,True,No,2,0,False,[],[1],[1],1,[1],[1],1,1.8909
Y544,25,19,6,True,No,2,0,False,[],[1],[1],1,[1],[1],1,1.862
Y545,23,17,6,True,No,0,0,False,[],[1],[1],1,[1],[1],1,1.887
Y546,25,19,6,True,No,2,0,False,[],[1],[1],1,[1],[1],1,2.0256
Y547,25,19,6,True,No,0,0,False,[],[1],[1],1,[1],[1],1,1.9977
Y548,25,19,6,True,No,0,0,False,[],[1],[1],1,[1],[1],1,2.0026
Y549,25,19,6,True,No,0,0,False,[],[1],[1],1,[1],[1],1,2.0206
Y55,20,14,6,True,No,0,0,False,[],[1],[1],1,[1],[1],1,1.9278
Y550,25,19,6,True,Yes,0,0,False,[],[1],[1],1,[1],[1],1,1.9388
Y551,23,17,6,True,Yes,1,0,False,[],[1],[1],1,[1],[1],1,1.9608
Y552,25,19,6,True,No,2,0,False,[],[1],[1],1,[1],[1],1,1.9318
Y553,25,19,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.1143
Y554,25,19,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.858
Y555,25,19,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9947
Y556,25,19,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.879
Y557,25,19,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.0645
Y558,25,19,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9428
Y559,25,19,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9288
Y56,20,14,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.856
Y560,25,19,6,True,No,2,0,False,[],[1],[1],1,[1],[1],1,2.1383
Y561,25,19,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9538
Y562,25,19,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9458
Y563,25,19,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9757
Y564,25,19,6,True,No,0,0,False,[],[1],[1],1,[1],[1],1,1.9209
Y565,25,19,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9737
Y566,25,19,6,True,No,0,0,False,[],[1],[1],1,[1],[1],1,1.9837
Y567,25,19,6,True,No,0,0,False,[],[1],[1],1,[1],[1],1,1.9727
Y568,25,19,6,True,No,0,0,False,[],[1],[1],1,[1],[1],1,1.9189
Y569,25,19,6,True,No,0,0,False,[],[1],[1],1,[1],[1],1,1.873
Y57,20,14,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.853
Y570,25,19,6,True,No,2,0,False,[],[1],[1],1,[1],[1],1,2.0924
Y571,25,19,6,True,No,2,0,False,[],[1],[1],1,[1],[1],1,2.0036
Y572,25,19,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.8939
Y573,25,19,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9837
Y574,25,19,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.8979
Y575,25,19,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.0565
Y576,25,19,6,True,No,0,0,False,[],[1],[1],1,[1],[1],1,1.9707
Y577,25,19,6,True,No,2,0,False,[],[1],[1],1,[1],[1],1,1.7782
Y578,25,19,6,True,No,2,0,False,[],[1],[1],1,[1],[1],1,2.2231
Y579,25,19,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9249
Y58,20,14,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9468
Y580,25,19,6,True,No,0,0,False,[],[1],[1],1,[1],[1],1,1.9637
Y581,25,19,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.0515
Y582,25,19,6,True,No,0,0,False,[],[1],[1],1,[1],[1],1,2.1802
Y583,25,19,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.0485
Y584,25,19,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.0266
Y585,25,19,6,True,No,2,0,False,[],[1],[1],1,[1],[1],1,1.9997
Y586,25,19,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9179
Y587,25,19,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.8351
Y588,25,19,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9937
Y589,25,19,6,True,Yes,1,0,False,[],[1],[1],1,[1],[1],1,1.859
Y59,20,14,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.2001
Y590,25,19,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.1124
Y591,25,19,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.8889
Y592,25,19,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.1363
Y593,25,19,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9637
Y594,25,19,6,True,No,0,0,False,[],[1],[1],1,[1],[1],1,2.0984
Y595,25,19,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.1123
Y596,25,19,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.1473
Y597,25,19,6,True,No,0,0,False,[],[1],[1],1,[1],[1],1,2.0216
Y598,25,19,6,True,No,0,0,False,[],[1],[1],1,[1],[1],1,2.0415
Y599,25,19,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9129
Y6,20,14,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.866
Y60,20,14,6,True,No,0,0,False,[],[1],[1],1,[1],[1],1,1.9318
Y600,25,19,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.0146
Y601,25,19,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9418
Y602,25,19,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9368
Y603,25,19,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.0425
Y604,25,19,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9388
Y605,25,19,6,True,No,0,0,False,[],[1],[1],1,[1],[1],1,1.8231
Y606,25,19,6,True,No,0,0,False,[],[1],[1],1,[1],[1],1,1.9368
Y607,25,19,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9049
Y608,25,19,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.8231
Y609,25,19,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9667
Y61,20,14,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9119
Y610,25,19,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9468
Y611,25,19,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.873
Y612,25,19,6,True,Maybe,0,0,False,[],[1],[1],1,[1],[1],1,1.9009
Y613,25,19,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.0515
Y614,25,19,6,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9149
Y615,25,19,6,True,Maybe,1,0,False,[],[1],[1],1,[1],[1],1,1.9089
