unique_id,len_total,len_train,len_test,strictly_positive,white_noise,lowercase_d,uppercase_d,seasonality_present,seasonality_type,candidate_sps,significant_sps,all_sps,primary_sp,significant_sps_no_harmonics,all_sps_no_harmonics,primary_sp_no_harmonics,time_taken
O163,71,63,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,1.864
O166,71,63,8,True,No,2,0,False,,[],[1],[1],1,[1],[1],1,1.8909
O165,71,63,8,True,No,1,0,True,add,[3],[3],[3],3,[3],[3],3,1.9308
O164,71,63,8,True,No,0,2,True,add,"[2, 3]","[2, 3]",[2],2,"[2, 3]",[2],2,2.0425
O167,71,63,8,True,No,2,0,False,,[],[1],[1],1,[1],[1],1,1.9219
O168,71,63,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,1.9049
O169,71,63,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,1.7942
O17,104,96,8,True,No,1,0,True,mul,[4],[4],[4],4,[4],[4],4,2.0435
O171,71,63,8,True,No,2,0,False,,[],[1],[1],1,[1],[1],1,1.884
O172,71,63,8,True,No,2,0,False,,[],[1],[1],1,[1],[1],1,1.871
O170,71,63,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,1.9997
O173,71,63,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,1.876
O174,71,63,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,1.858
O18,103,95,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,1.8969
O19,104,96,8,True,No,1,0,True,add,"[4, 6]","[4, 6]",[4],4,"[4, 6]",[4],4,1.9259
O2,104,96,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,1.8879
O20,103,95,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,1.9318
O22,104,96,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,1.9229
O21,104,96,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,1.9298
O24,78,70,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,1.9348
O23,79,71,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,1.9867
O25,77,69,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,1.9149
O26,78,70,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.0585
O27,92,84,8,True,No,1,0,True,add,[7],[7],[7],7,[7],[7],7,1.9558
O3,104,96,8,True,No,0,0,True,mul,"[2, 5, 6, 4, 3]","[2, 5, 6, 4, 3]",[2],2,"[6, 5, 4]",[6],6,1.8501
O29,90,82,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,1.9119
O28,91,83,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,1.9817
