unique_id,len_total,len_train,len_test,strictly_positive,white_noise,lowercase_d,uppercase_d,seasonality_present,seasonality_type,candidate_sps,significant_sps,all_sps,primary_sp,significant_sps_no_harmonics,all_sps_no_harmonics,primary_sp_no_harmonics,time_taken
Q508,24,16,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.6748
Q507,24,16,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,3.005
Q509,24,16,8,True,No,1,1,True,mul,[4],[4],[4],4,[4],[4],4,3.5086
Q510,24,16,8,True,No,0,0,False,,[],[1],[1],1,[1],[1],1,2.8643
Q51,46,38,8,True,No,0,0,True,mul,[2],[2],[2],2,[2],[2],2,3.5156
Q511,24,16,8,True,Maybe,0,0,False,,[],[1],[1],1,[1],[1],1,2.613
Q512,24,16,8,True,Maybe,1,0,False,,[],[1],[1],1,[1],[1],1,2.8783
Q513,24,16,8,True,Maybe,1,0,False,,[],[1],[1],1,[1],[1],1,2.8534
Q514,24,16,8,True,Maybe,0,0,False,,[],[1],[1],1,[1],[1],1,2.8574
Q515,24,16,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.8155
Q517,24,16,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.3278
Q516,24,16,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.7377
Q519,24,16,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.5631
Q518,24,16,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.9661
Q520,24,16,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.5751
Q522,24,16,8,True,Yes,1,0,False,,[],[1],[1],1,[1],[1],1,2.229
Q521,24,16,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.7995
Q52,44,36,8,True,No,1,1,True,mul,[4],[4],[4],4,[4],[4],4,3.2952
Q524,24,16,8,True,Maybe,1,0,False,,[],[1],[1],1,[1],[1],1,2.5053
Q523,24,16,8,True,No,1,1,True,mul,[4],[4],[4],4,[4],[4],4,3.002
Q525,24,16,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.9711
Q526,24,16,8,True,No,0,1,True,mul,[2],[2],[2],2,[2],[2],2,2.9302
Q528,24,16,8,True,Yes,1,0,False,,[],[1],[1],1,[1],[1],1,2.4634
Q527,24,16,8,True,No,1,1,True,mul,[4],[4],[4],4,[4],[4],4,2.6818
Q529,24,16,8,True,Yes,1,0,False,,[],[1],[1],1,[1],[1],1,2.4794
Q53,44,36,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.3627
Q530,24,16,8,True,Maybe,0,0,False,,[],[1],[1],1,[1],[1],1,2.3876
Q531,24,16,8,True,Yes,0,1,True,mul,[4],[4],[4],4,[4],[4],4,2.7975
Q533,24,16,8,True,Maybe,0,1,True,mul,[4],[4],[4],4,[4],[4],4,2.7945
Q532,24,16,8,True,Yes,1,1,True,mul,[4],[4],[4],4,[4],[4],4,3.1576
Q534,24,16,8,True,Yes,0,0,False,,[],[1],[1],1,[1],[1],1,2.1712
Q536,24,16,8,True,Maybe,0,0,False,,[],[1],[1],1,[1],[1],1,2.5801
Q535,24,16,8,True,Maybe,0,2,True,mul,[2],[2],[2],2,[2],[2],2,2.9162
Q537,24,16,8,True,Yes,0,1,True,mul,[4],[4],[4],4,[4],[4],4,2.8843
Q538,24,16,8,True,Yes,0,1,True,mul,[4],[4],[4],4,[4],[4],4,2.6729
Q540,24,16,8,True,Maybe,1,0,False,,[],[1],[1],1,[1],[1],1,2.3038
Q541,24,16,8,True,Maybe,1,0,False,,[],[1],[1],1,[1],[1],1,2.2999
Q539,24,16,8,True,No,1,1,True,mul,[4],[4],[4],4,[4],[4],4,3.1456
Q54,44,36,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.606
Q542,24,16,8,True,No,0,0,False,,[],[1],[1],1,[1],[1],1,2.3976
Q543,24,16,8,True,No,0,0,False,,[],[1],[1],1,[1],[1],1,2.634
Q545,24,16,8,True,Yes,1,0,False,,[],[1],[1],1,[1],[1],1,2.3447
Q544,24,16,8,True,Yes,1,0,False,,[],[1],[1],1,[1],[1],1,2.5721
Q546,24,16,8,True,Yes,0,0,False,,[],[1],[1],1,[1],[1],1,2.4355
Q549,24,16,8,True,No,0,0,False,,[],[1],[1],1,[1],[1],1,2.5362
Q548,24,16,8,True,Maybe,1,0,False,,[],[1],[1],1,[1],[1],1,2.6589
Q547,24,16,8,True,Yes,1,1,True,mul,[4],[4],[4],4,[4],[4],4,2.8633
Q550,52,44,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.3068
Q55,44,36,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.605
Q551,52,44,8,True,No,2,0,False,,[],[1],[1],1,[1],[1],1,2.7058
Q552,52,44,8,True,No,0,1,True,mul,[2],[2],[2],2,[2],[2],2,2.7227
Q554,52,44,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.4145
Q553,52,44,8,True,No,0,0,True,mul,"[2, 3]","[2, 3]",[2],2,"[2, 3]",[2],2,2.9262
Q555,52,44,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.5252
Q556,52,44,8,True,No,2,0,False,,[],[1],[1],1,[1],[1],1,2.5492
Q558,52,44,8,True,No,2,0,False,,[],[1],[1],1,[1],[1],1,2.249
Q559,52,44,8,True,No,2,0,False,,[],[1],[1],1,[1],[1],1,2.3517
Q557,52,44,8,True,No,1,2,True,mul,[2],[2],[2],2,[2],[2],2,2.977
Q56,44,36,8,True,No,0,2,True,mul,[2],[2],[2],2,[2],[2],2,3.1895
Q560,52,44,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.3288
Q562,52,44,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.2849
Q561,52,44,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.4634
Q563,52,44,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.614
Q564,52,44,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.2979
Q565,52,44,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.6419
Q566,51,43,8,True,No,1,1,True,mul,"[4, 8]","[4, 8]",[4],4,[8],[8],8,2.8653
