unique_id,len_total,len_train,len_test,strictly_positive,white_noise,lowercase_d,uppercase_d,seasonality_present,candidate_sps,significant_sps,all_sps,primary_sp,significant_sps_no_harmonics,all_sps_no_harmonics,primary_sp_no_harmonics,time_taken
M1104,107,89,18,True,No,1,0,True,"[12, 24, 36]","[12, 24, 36]",[12],12,"[36, 24]",[36],36,2.4824
M1105,69,51,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.4245
M1106,108,90,18,True,No,1,1,True,"[12, 6, 24, 5]","[12, 6, 24, 5]",[12],12,"[24, 5]",[24],24,2.4863
M1107,108,90,18,True,No,1,1,True,"[12, 24]","[12, 24]",[12],12,[24],[24],24,2.261
M1108,108,90,18,True,No,1,0,True,"[6, 12, 24]","[6, 12, 24]",[6],6,[24],[24],24,2.1373
M1109,108,90,18,True,No,1,0,True,[12],[12],[12],12,[12],[12],12,2.2739
M111,69,51,18,True,Yes,0,0,False,[],[1],[1],1,[1],[1],1,2.1074
M1110,108,90,18,True,No,1,1,True,"[12, 24, 36, 4]","[12, 24, 36, 4]",[12],12,"[36, 24]",[36],36,2.2201
M1111,144,126,18,True,No,1,1,True,"[12, 24, 36, 48]","[12, 24, 36, 48]",[12],12,"[48, 36]",[48],48,2.3447
M1112,144,126,18,True,No,1,0,True,"[12, 24, 36]","[12, 24, 36]",[12],12,"[36, 24]",[36],36,2.3677
M1113,120,102,18,True,No,2,0,False,[],[1],[1],1,[1],[1],1,2.2719
M1114,120,102,18,True,No,2,0,True,[4],[4],[4],4,[4],[4],4,2.2799
M1115,144,126,18,True,No,2,0,False,[],[1],[1],1,[1],[1],1,2.1842
M1116,120,102,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.1283
M1117,84,66,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.2221
M1118,120,102,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.3018
M1119,120,102,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.2979
M112,69,51,18,True,No,1,0,True,"[9, 3]","[9, 3]",[9],9,[9],[9],9,2.1662
M1120,144,126,18,True,Yes,0,0,False,[],[1],[1],1,[1],[1],1,2.259
M1121,143,125,18,True,No,1,0,True,"[12, 26]","[12, 26]",[12],12,"[12, 26]",[12],12,2.234
M1122,144,126,18,True,No,1,0,True,[12],[12],[12],12,[12],[12],12,2.4265
M1123,144,126,18,True,No,1,0,True,[12],[12],[12],12,[12],[12],12,2.4106
M1124,144,126,18,True,No,1,0,True,"[12, 24, 3]","[12, 24, 3]",[12],12,[24],[24],24,2.3667
M1125,144,126,18,True,No,2,0,True,"[3, 6]","[3, 6]",[3],3,[6],[6],6,2.3707
M1126,144,126,18,True,No,1,0,True,"[12, 3, 6]","[12, 3, 6]",[12],12,[12],[12],12,2.2869
M1127,134,116,18,True,No,1,0,True,"[12, 24]","[12, 24]",[12],12,[24],[24],24,2.2141
M1128,134,116,18,True,No,1,0,True,"[12, 24]","[12, 24]",[12],12,[24],[24],24,2.4524
M1129,134,116,18,True,No,1,0,True,[24],[24],[24],24,[24],[24],24,2.254
M113,69,51,18,True,Yes,0,0,False,[],[1],[1],1,[1],[1],1,2.4235
M1130,134,116,18,True,No,1,0,True,"[12, 24]","[12, 24]",[12],12,[24],[24],24,2.1004
M1131,134,116,18,True,No,1,0,True,"[12, 24]","[12, 24]",[12],12,[24],[24],24,2.254
M1132,134,116,18,True,No,1,0,True,[12],[12],[12],12,[12],[12],12,2.3567
M1133,134,116,18,True,No,1,0,True,"[12, 15, 24]","[12, 15, 24]",[12],12,"[24, 15]",[24],24,2.3427
M1134,134,116,18,True,No,1,0,True,"[12, 15, 24]","[12, 15, 24]",[12],12,"[24, 15]",[24],24,2.2739
M1135,134,116,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.1682
M1136,134,116,18,True,No,1,0,True,"[12, 24, 36]","[12, 24, 36]",[12],12,"[36, 24]",[36],36,2.3976
M1137,134,116,18,True,No,1,0,True,"[12, 24, 36]","[12, 24, 36]",[12],12,"[36, 24]",[36],36,2.5093
M1138,134,116,18,True,No,1,0,True,[12],[12],[12],12,[12],[12],12,2.2091
M1139,134,116,18,True,No,0,0,True,"[12, 24, 36]","[12, 24, 36]",[12],12,"[36, 24]",[36],36,2.4315
M114,69,51,18,True,Yes,1,0,False,[],[1],[1],1,[1],[1],1,2.258
M1140,134,116,18,True,No,1,0,True,"[12, 24, 36, 5]","[12, 24, 36, 5]",[12],12,"[36, 24, 5]",[36],36,2.3876
M1141,122,104,18,True,No,1,0,True,"[12, 8, 20]","[12, 8, 20]",[12],12,"[12, 8, 20]",[12],12,2.2979
M1142,134,116,18,True,No,1,0,True,"[12, 7, 5]","[12, 7, 5]",[12],12,"[12, 7, 5]",[12],12,2.6579
M1143,134,116,18,True,No,1,0,True,"[12, 7, 5]","[12, 7, 5]",[12],12,"[12, 7, 5]",[12],12,2.4305
M1144,134,116,18,True,No,2,0,False,[],[1],[1],1,[1],[1],1,2.4235
M1145,134,116,18,True,No,2,0,True,[12],[12],[12],12,[12],[12],12,2.5063
M1146,134,116,18,True,No,0,0,True,"[2, 3, 5, 4, 6]","[2, 3, 5, 4, 6]",[2],2,"[6, 5, 4]",[6],6,2.2221
M1147,134,116,18,True,No,1,0,True,"[12, 24, 6, 36]","[12, 24, 6, 36]",[12],12,"[36, 24]",[36],36,2.3377
M1148,134,116,18,True,No,2,0,False,[],[1],[1],1,[1],[1],1,2.4524
M1149,134,116,18,True,No,1,0,True,[12],[12],[12],12,[12],[12],12,2.4684
M115,69,51,18,True,Yes,0,0,False,[],[1],[1],1,[1],[1],1,2.0864
M1150,134,116,18,True,No,2,0,True,"[12, 3, 24]","[12, 3, 24]",[12],12,[24],[24],24,2.5542
M1151,134,116,18,True,No,0,2,True,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",[2],2,"[6, 4, 5, 7]",[6],6,2.3677
M1152,133,115,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.6409
M1153,133,115,18,True,No,2,0,True,"[12, 24, 36]","[12, 24, 36]",[12],12,"[36, 24]",[36],36,2.3996
M1154,133,115,18,True,No,2,0,True,"[12, 24, 8, 4, 36]","[12, 24, 8, 4, 36]",[12],12,"[36, 24]",[36],36,2.8085
M1155,133,115,18,True,No,2,0,False,[],[1],[1],1,[1],[1],1,2.4255
M1156,133,115,18,True,No,2,0,True,"[12, 24]","[12, 24]",[12],12,[24],[24],24,2.5631
M1157,133,115,18,True,No,1,1,True,"[12, 24, 36, 48]","[12, 24, 36, 48]",[12],12,"[48, 36]",[48],48,2.4205
M1158,133,115,18,True,No,2,0,False,[],[1],[1],1,[1],[1],1,2.1832
M1159,133,115,18,True,No,1,0,True,"[12, 24, 36, 48]","[12, 24, 36, 48]",[12],12,"[48, 36]",[48],48,2.631
M116,69,51,18,True,Yes,0,0,False,[],[1],[1],1,[1],[1],1,2.1133
M1160,133,115,18,True,No,2,0,True,"[12, 23]","[12, 23]",[12],12,"[12, 23]",[12],12,2.4854
M1161,133,115,18,True,No,1,1,True,"[12, 24, 36, 48]","[12, 24, 36, 48]",[12],12,"[48, 36]",[48],48,2.259
M1162,133,115,18,True,No,1,0,True,[43],[43],[43],43,[43],[43],43,2.4106
M1163,133,115,18,True,No,2,0,False,[],[1],[1],1,[1],[1],1,2.6758
M1164,133,115,18,True,No,2,0,False,[],[1],[1],1,[1],[1],1,2.4076
M1165,133,115,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.228
M1166,133,115,18,True,No,1,0,True,[43],[43],[43],43,[43],[43],43,2.4544
M1167,134,116,18,True,No,1,1,True,"[12, 24, 36, 48]","[12, 24, 36, 48]",[12],12,"[48, 36]",[48],48,2.3537
M1168,134,116,18,True,No,1,0,True,[12],[12],[12],12,[12],[12],12,2.3517
M1169,134,116,18,True,No,2,0,False,[],[1],[1],1,[1],[1],1,2.3088
M117,69,51,18,True,Yes,0,0,False,[],[1],[1],1,[1],[1],1,2.1782
M1170,134,116,18,True,No,1,0,True,"[12, 24, 3, 21]","[12, 24, 3, 21]",[12],12,"[24, 21]",[24],24,2.4534
M1171,134,116,18,True,No,1,1,True,"[12, 24, 36, 48]","[12, 24, 36, 48]",[12],12,"[48, 36]",[48],48,2.2989
M1172,134,116,18,True,No,1,1,True,"[12, 24, 36]","[12, 24, 36]",[12],12,"[36, 24]",[36],36,2.4185
M1173,134,116,18,True,No,0,0,True,[12],[12],[12],12,[12],[12],12,2.1602
M1174,134,116,18,True,No,1,0,True,"[6, 3]","[6, 3]",[6],6,[6],[6],6,2.1752
M1175,134,116,18,True,No,1,0,True,[32],[32],[32],32,[32],[32],32,2.4145
M1176,134,116,18,True,No,1,1,True,"[6, 12, 18, 24, 30]","[6, 12, 18, 24, 30]",[6],6,"[30, 24, 18]",[30],30,2.245
M1177,134,116,18,True,No,1,0,True,[12],[12],[12],12,[12],[12],12,2.3896
M1178,134,116,18,True,No,1,0,True,"[3, 6, 14, 9]","[3, 6, 14, 9]",[3],3,"[9, 6, 14]",[9],9,2.1672
M1179,134,116,18,True,No,0,0,True,"[2, 3, 4, 5, 6, 7, 8]","[2, 3, 4, 5, 6, 7, 8]",[2],2,"[8, 6, 5, 7]",[8],8,2.3128
M118,69,51,18,True,Yes,0,0,False,[],[1],[1],1,[1],[1],1,2.239
M1180,134,116,18,True,No,1,1,True,"[12, 24, 36, 48]","[12, 24, 36, 48]",[12],12,"[48, 36]",[48],48,2.608
M1181,134,116,18,True,No,2,0,True,"[12, 24, 3, 36, 9]","[12, 24, 3, 36, 9]",[12],12,"[36, 24]",[36],36,2.0844
M1182,134,116,18,True,No,1,0,True,"[12, 24, 36, 6, 48]","[12, 24, 36, 6, 48]",[12],12,"[48, 36]",[48],48,2.4225
M1183,104,86,18,True,No,2,0,False,[],[1],[1],1,[1],[1],1,2.1842
M1184,134,116,18,True,No,1,0,True,"[2, 3]","[2, 3]",[2],2,"[2, 3]",[2],2,2.3158
M1185,134,116,18,True,No,1,0,True,"[2, 3, 4, 5]","[2, 3, 4, 5]",[2],2,"[4, 3, 5]",[4],4,2.3537
M1186,134,116,18,True,No,2,0,True,"[36, 12]","[36, 12]",[36],36,[36],[36],36,2.4395
M1187,134,116,18,True,No,1,0,True,"[3, 2, 5, 6, 4]","[3, 2, 5, 6, 4]",[3],3,"[6, 5, 4]",[6],6,2.2699
M1188,134,116,18,True,No,2,0,False,[],[1],[1],1,[1],[1],1,2.4664
M1189,134,116,18,True,No,2,0,True,"[9, 13]","[9, 13]",[9],9,"[9, 13]",[9],9,2.232
M119,69,51,18,True,Yes,0,0,True,[9],[9],[9],9,[9],[9],9,2.1353
M1190,133,115,18,True,No,2,0,True,[9],[9],[9],9,[9],[9],9,2.5661
M1191,134,116,18,True,No,2,0,False,[],[1],[1],1,[1],[1],1,2.4784
M1192,134,116,18,True,No,1,0,True,"[3, 5]","[3, 5]",[3],3,"[3, 5]",[3],3,2.3258
M1193,134,116,18,True,No,2,0,False,[],[1],[1],1,[1],[1],1,2.0934
M1194,134,116,18,True,No,2,0,False,[],[1],[1],1,[1],[1],1,2.2211
M1195,144,126,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.2161
M1196,144,126,18,True,No,1,0,True,[4],[4],[4],4,[4],[4],4,2.251
M1197,144,126,18,True,No,1,0,True,[12],[12],[12],12,[12],[12],12,2.3028
M1198,144,126,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.4844
M1199,144,126,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.3298
M12,68,50,18,True,Maybe,0,0,True,[2],[2],[2],2,[2],[2],2,2.2151
M120,69,51,18,True,Yes,0,0,False,[],[1],[1],1,[1],[1],1,2.2949
M1200,144,126,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.4235
M1201,144,126,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.4215
M1202,144,126,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.255
M1203,134,116,18,True,No,0,0,True,"[8, 7]","[8, 7]",[8],8,"[8, 7]",[8],8,2.1114
M1204,134,116,18,True,No,0,0,True,"[12, 2, 24, 10]","[12, 2, 24, 10]",[12],12,"[24, 10]",[24],24,2.2211
M1205,134,116,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.2001
M1206,74,56,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.0316
M1207,134,116,18,True,No,1,0,True,[12],[12],[12],12,[12],[12],12,2.245
M1208,134,116,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.3497
M1209,134,116,18,True,No,1,0,True,[12],[12],[12],12,[12],[12],12,2.3168
M121,69,51,18,True,No,1,0,True,"[3, 6]","[3, 6]",[3],3,[6],[6],6,2.1552
M1210,134,116,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.1692
M1211,134,116,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.253
M1212,134,116,18,True,No,1,0,True,[6],[6],[6],6,[6],[6],6,2.2141
M1213,134,116,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.3467
M1214,134,116,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.3487
M1215,134,116,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.3477
M1216,134,116,18,True,No,1,0,True,[35],[35],[35],35,[35],[35],35,2.4824
M1217,134,116,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.3148
M1218,134,116,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.3487
M1219,134,116,18,True,No,1,0,True,[24],[24],[24],24,[24],[24],24,2.2659
M122,69,51,18,True,Yes,1,0,False,[],[1],[1],1,[1],[1],1,2.1542
M1220,134,116,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.238
M1221,134,116,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.1552
M1222,134,116,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.3288
M1223,134,116,18,True,No,0,0,True,"[2, 3, 4]","[2, 3, 4]",[2],2,"[4, 3]",[4],4,2.247
M1224,134,116,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.3437
M1225,134,116,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.3786
M1226,134,116,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.3587
M1227,134,116,18,True,No,1,0,True,[24],[24],[24],24,[24],[24],24,2.3158
M1228,134,116,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.2211
M1229,134,116,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.236
M123,69,51,18,True,Maybe,1,0,False,[],[1],[1],1,[1],[1],1,2.1133
M1230,134,116,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.227
M1231,134,116,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.238
M1232,134,116,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.3318
M1233,110,92,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.2171
M1234,110,92,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.2879
M1235,134,116,18,True,No,1,0,True,[12],[12],[12],12,[12],[12],12,2.3437
M1236,134,116,18,True,No,1,0,True,[3],[3],[3],3,[3],[3],3,2.2769
M1237,134,116,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.4215
M1238,115,97,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.3836
M1239,100,82,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.1792
M124,69,51,18,True,Maybe,1,0,False,[],[1],[1],1,[1],[1],1,2.1872
M1240,81,63,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.2221
M1241,74,56,18,True,No,2,0,False,[],[1],[1],1,[1],[1],1,2.2739
M1242,81,63,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.229
M1243,104,86,18,True,No,0,0,True,"[2, 3, 4, 5]","[2, 3, 4, 5]",[2],2,"[4, 3, 5]",[4],4,2.1881
M1244,83,65,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.2131
M1245,107,89,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.4524
M1246,99,81,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.244
M1247,86,68,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.1034
M1248,89,71,18,True,No,2,0,False,[],[1],[1],1,[1],[1],1,2.3966
M1249,76,58,18,True,No,0,0,True,[2],[2],[2],2,[2],[2],2,2.2819
M125,69,51,18,True,Maybe,1,0,False,[],[1],[1],1,[1],[1],1,2.232
M1250,94,76,18,True,No,2,0,True,[8],[8],[8],8,[8],[8],8,2.4026
M1251,74,56,18,True,No,1,0,True,[12],[12],[12],12,[12],[12],12,2.3776
M1252,81,63,18,True,No,0,0,False,[],[1],[1],1,[1],[1],1,2.4405
M1253,79,61,18,True,No,0,2,True,"[2, 3]","[2, 3]",[2],2,"[2, 3]",[2],2,2.4096
M1254,83,65,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.3158
M1255,68,50,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.261
M1256,78,60,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.1842
M1257,73,55,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.0326
M1258,114,96,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.1832
M1259,132,114,18,True,No,1,0,True,"[2, 3, 4, 5]","[2, 3, 4, 5]",[2],2,"[4, 3, 5]",[4],4,2.5302
M126,69,51,18,True,Yes,1,0,False,[],[1],[1],1,[1],[1],1,2.1373
M1260,70,52,18,True,No,1,1,True,[12],[12],[12],12,[12],[12],12,2.1812
M1261,70,52,18,True,No,1,1,True,"[12, 24]","[12, 24]",[12],12,[24],[24],24,2.3627
M1262,69,51,18,True,No,2,0,False,[],[1],[1],1,[1],[1],1,2.3527
M1263,69,51,18,True,No,1,0,True,[6],[6],[6],6,[6],[6],6,2.4255
M1264,69,51,18,True,No,1,0,True,[6],[6],[6],6,[6],[6],6,2.259
M1265,69,51,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.3776
M1266,135,117,18,True,No,1,0,True,"[12, 24, 36, 11, 48]","[12, 24, 36, 11, 48]",[12],12,"[48, 36, 11]",[48],48,2.2171
M1267,135,117,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.3687
M1268,135,117,18,True,No,1,0,True,"[12, 24, 36, 11, 48]","[12, 24, 36, 11, 48]",[12],12,"[48, 36, 11]",[48],48,2.5462
M1269,135,117,18,True,No,1,0,True,"[12, 24, 36, 11, 48]","[12, 24, 36, 11, 48]",[12],12,"[48, 36, 11]",[48],48,2.4215
M127,69,51,18,True,Yes,0,0,False,[],[1],[1],1,[1],[1],1,2.3417
M1270,135,117,18,True,No,2,0,True,"[12, 24, 36, 48]","[12, 24, 36, 48]",[12],12,"[48, 36]",[48],48,2.4415
M1271,135,117,18,True,No,1,0,True,[16],[16],[16],16,[16],[16],16,2.4594
M1272,135,117,18,True,No,2,0,False,[],[1],[1],1,[1],[1],1,2.3407
M1273,135,117,18,True,No,2,0,False,[],[1],[1],1,[1],[1],1,2.3906
M1274,135,117,18,True,No,0,0,True,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",[2],2,"[6, 4, 5, 7]",[6],6,2.7606
M1275,135,117,18,True,No,2,0,True,"[23, 13, 10]","[23, 13, 10]",[23],23,"[23, 13, 10]",[23],23,2.3786
M1276,135,117,18,True,No,2,0,False,[],[1],[1],1,[1],[1],1,2.3417
M1277,135,117,18,True,No,2,0,True,[10],[10],[10],10,[10],[10],10,2.3916
M1278,135,117,18,True,No,2,0,False,[],[1],[1],1,[1],[1],1,2.6419
M1279,135,117,18,True,No,2,0,False,[],[1],[1],1,[1],[1],1,2.3477
M128,69,51,18,True,Yes,0,0,False,[],[1],[1],1,[1],[1],1,2.5093
M1280,135,117,18,True,No,2,0,True,[10],[10],[10],10,[10],[10],10,2.4544
M1281,135,117,18,True,No,2,0,True,[13],[13],[13],13,[13],[13],13,2.3956
M1282,135,117,18,True,No,1,0,True,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",[2],2,"[6, 4, 5, 7]",[6],6,2.3936
M1283,135,117,18,True,No,2,0,True,[34],[34],[34],34,[34],[34],34,2.5233
M1284,135,117,18,True,No,2,0,True,[10],[10],[10],10,[10],[10],10,2.4963
M1285,135,117,18,True,No,2,0,False,[],[1],[1],1,[1],[1],1,2.4804
M1286,135,117,18,True,No,1,0,True,"[2, 3, 4, 5]","[2, 3, 4, 5]",[2],2,"[4, 3, 5]",[4],4,2.4275
M1287,135,117,18,True,No,1,0,True,[23],[23],[23],23,[23],[23],23,2.3038
M1288,135,117,18,True,No,2,0,False,[],[1],[1],1,[1],[1],1,2.5931
M1289,135,117,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.3816
M129,69,51,18,True,Yes,0,0,True,[5],[5],[5],5,[5],[5],5,2.2091
M1290,135,117,18,True,No,2,0,False,[],[1],[1],1,[1],[1],1,2.257
M1291,135,117,18,True,No,2,0,False,[],[1],[1],1,[1],[1],1,2.6689
M1292,135,117,18,True,No,2,0,False,[],[1],[1],1,[1],[1],1,2.3567
M1293,135,117,18,True,No,2,0,False,[],[1],[1],1,[1],[1],1,2.6379
M1294,135,117,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.6489
M1295,135,117,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.3766
M1296,135,117,18,True,No,1,1,True,[2],[2],[2],2,[2],[2],2,2.5681
M1297,135,117,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.253
M1298,135,117,18,True,No,1,1,True,"[12, 24, 36, 48, 11]","[12, 24, 36, 48, 11]",[12],12,"[48, 36, 11]",[48],48,2.625
M1299,135,117,18,True,No,1,0,True,"[12, 24, 6, 36, 48, 3]","[12, 24, 6, 36, 48, 3]",[12],12,"[48, 36]",[48],48,2.5203
M13,68,50,18,True,No,0,0,False,[],[1],[1],1,[1],[1],1,2.3387
M130,69,51,18,True,Maybe,1,0,False,[],[1],[1],1,[1],[1],1,2.231
M1300,135,117,18,True,No,2,0,False,[],[1],[1],1,[1],[1],1,2.6898
M1301,135,117,18,True,No,0,0,True,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",[2],2,"[6, 4, 5, 7]",[6],6,2.4664
M1302,135,117,18,True,No,1,0,True,"[2, 3]","[2, 3]",[2],2,"[2, 3]",[2],2,2.5262
M1303,135,117,18,True,No,2,0,True,"[23, 13]","[23, 13]",[23],23,"[23, 13]",[23],23,2.61
M1304,135,117,18,True,No,2,0,False,[],[1],[1],1,[1],[1],1,2.6898
M1305,135,117,18,True,No,2,0,True,[10],[10],[10],10,[10],[10],10,2.5233
M1306,135,117,18,True,No,2,0,False,[],[1],[1],1,[1],[1],1,2.5981
M1307,135,117,18,True,No,2,0,True,[13],[13],[13],13,[13],[13],13,2.6
M1308,135,117,18,True,No,1,0,True,"[2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]",[2],2,"[6, 4, 5]",[6],6,2.3567
M1309,135,117,18,True,No,1,0,True,[23],[23],[23],23,[23],[23],23,2.4774
M131,69,51,18,True,Maybe,1,0,False,[],[1],[1],1,[1],[1],1,2.1802
M1310,135,117,18,True,No,1,0,True,"[2, 4]","[2, 4]",[2],2,[4],[4],4,2.6399
M1311,135,117,18,True,No,2,0,True,[38],[38],[38],38,[38],[38],38,2.3816
M1312,135,117,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.5342
M1313,135,117,18,True,No,2,0,False,[],[1],[1],1,[1],[1],1,2.5402
M1314,135,117,18,True,No,2,0,True,[2],[2],[2],2,[2],[2],2,2.3457
M1315,135,117,18,True,No,2,0,False,[],[1],[1],1,[1],[1],1,2.4664
M1316,135,117,18,True,No,1,0,True,"[12, 24, 36]","[12, 24, 36]",[12],12,"[36, 24]",[36],36,2.3387
M1317,134,116,18,True,No,2,0,True,"[23, 3, 6]","[23, 3, 6]",[23],23,"[23, 6]",[23],23,2.5133
M1318,134,116,18,True,No,2,0,True,"[3, 6, 23, 20, 9]","[3, 6, 23, 20, 9]",[3],3,"[9, 6, 23, 20]",[9],9,2.3387
M1319,135,117,18,True,No,2,0,True,"[3, 23, 6, 20]","[3, 23, 6, 20]",[3],3,"[6, 23, 20]",[6],6,2.4993
M132,69,51,18,True,Yes,1,0,False,[],[1],[1],1,[1],[1],1,2.3826
M1320,135,117,18,True,No,1,0,True,"[3, 6, 20, 23]","[3, 6, 20, 23]",[3],3,"[6, 20, 23]",[6],6,2.4624
M1321,134,116,18,True,No,1,0,True,"[3, 6, 20, 9]","[3, 6, 20, 9]",[3],3,"[9, 6, 20]",[9],9,2.4624
M1322,135,117,18,True,No,1,0,True,"[3, 12, 6]","[3, 12, 6]",[3],3,[12],[12],12,2.2969
M1323,135,117,18,True,No,1,0,True,"[12, 3, 9]","[12, 3, 9]",[12],12,"[12, 9]",[12],12,2.4215
M1324,135,117,18,True,No,1,0,True,"[12, 24, 36]","[12, 24, 36]",[12],12,"[36, 24]",[36],36,2.3737
M1325,135,117,18,True,No,1,0,True,"[12, 6, 3, 24, 9, 18]","[12, 6, 3, 24, 9, 18]",[12],12,"[24, 18]",[24],24,2.239
M1326,135,117,18,True,No,1,0,True,"[6, 3, 12, 24, 9, 18]","[6, 3, 12, 24, 9, 18]",[6],6,"[24, 18]",[24],24,2.3208
M1327,135,117,18,True,No,1,1,True,"[12, 3, 6, 24, 9, 18]","[12, 3, 6, 24, 9, 18]",[12],12,"[24, 18]",[24],24,2.1632
M1328,135,117,18,True,No,1,0,True,"[12, 24]","[12, 24]",[12],12,[24],[24],24,2.3338
M1329,135,117,18,True,No,1,0,True,"[12, 3]","[12, 3]",[12],12,[12],[12],12,2.2819
M133,69,51,18,True,Maybe,1,0,False,[],[1],[1],1,[1],[1],1,2.1502
M1330,135,117,18,True,No,1,0,True,"[12, 24, 36, 48]","[12, 24, 36, 48]",[12],12,"[48, 36]",[48],48,2.3756
M1331,135,117,18,True,No,1,0,True,"[3, 6, 14, 20, 17]","[3, 6, 14, 20, 17]",[3],3,"[6, 14, 20, 17]",[6],6,2.5163
M1332,135,117,18,True,No,1,0,True,"[3, 12]","[3, 12]",[3],3,[12],[12],12,2.3637
M1333,134,116,18,True,No,2,0,True,"[9, 14]","[9, 14]",[9],9,"[9, 14]",[9],9,2.4096
M1334,134,116,18,True,Yes,0,0,True,"[34, 2]","[34, 2]",[34],34,[34],[34],34,2.4794
M1335,134,116,18,True,No,0,1,True,"[12, 11, 24]","[12, 11, 24]",[12],12,"[24, 11]",[24],24,2.5412
M1336,134,116,18,True,No,0,0,True,"[2, 12, 11, 3]","[2, 12, 11, 3]",[2],2,"[12, 11]",[12],12,2.4066
M1337,134,116,18,True,No,1,1,True,"[12, 24]","[12, 24]",[12],12,[24],[24],24,2.4794
M1338,134,116,18,True,No,0,2,True,"[2, 12, 3, 11]","[2, 12, 3, 11]",[2],2,"[12, 11]",[12],12,2.5502
M1339,134,116,18,True,No,1,0,True,"[12, 24, 36, 11]","[12, 24, 36, 11]",[12],12,"[36, 24, 11]",[36],36,2.2959
M134,69,51,18,True,Yes,1,0,False,[],[1],[1],1,[1],[1],1,2.5372
M1340,134,116,18,True,No,1,0,True,"[12, 24, 11]","[12, 24, 11]",[12],12,"[24, 11]",[24],24,2.4824
M1341,134,116,18,True,No,0,2,True,"[2, 12, 11, 3]","[2, 12, 11, 3]",[2],2,"[12, 11]",[12],12,2.2649
